event_name,tweet_id
guatemalaEarthquake2012,266269932671606784
guatemalaEarthquake2012,266804609954234368
guatemalaEarthquake2012,266250638852243456
guatemalaEarthquake2012,266381928989589504
guatemalaEarthquake2012,267717630264229888
guatemalaEarthquake2012,267771480924897280
guatemalaEarthquake2012,267761234231828480
guatemalaEarthquake2012,266275586610196480
guatemalaEarthquake2012,267833766322532352
guatemalaEarthquake2012,266221849166376960
guatemalaEarthquake2012,267769752854863872
guatemalaEarthquake2012,266223501705355264
guatemalaEarthquake2012,266331622507433984
guatemalaEarthquake2012,266226701971898368
guatemalaEarthquake2012,266224709694275584
guatemalaEarthquake2012,266236344672583680
guatemalaEarthquake2012,267757610361569280
guatemalaEarthquake2012,266223430431551488
guatemalaEarthquake2012,267788769837600768
guatemalaEarthquake2012,266664377590099968
guatemalaEarthquake2012,266761593180782592
guatemalaEarthquake2012,266423813309353984
guatemalaEarthquake2012,266380041519243264
guatemalaEarthquake2012,266219655549575168
guatemalaEarthquake2012,266225116524982272
guatemalaEarthquake2012,266223887598108672
guatemalaEarthquake2012,267846944821493760
guatemalaEarthquake2012,266289704603901952
guatemalaEarthquake2012,266957924373504000
guatemalaEarthquake2012,266338698302472192
guatemalaEarthquake2012,266677048607657984
guatemalaEarthquake2012,266628197540577280
guatemalaEarthquake2012,267438822260883456
guatemalaEarthquake2012,266232523657469952
guatemalaEarthquake2012,266610443030761472
guatemalaEarthquake2012,266270557606125568
guatemalaEarthquake2012,266219869471649792
guatemalaEarthquake2012,266380758745219072
guatemalaEarthquake2012,266285426447376384
guatemalaEarthquake2012,266281894834995200
guatemalaEarthquake2012,266223745004351488
guatemalaEarthquake2012,266235921073074176
guatemalaEarthquake2012,266498929078702080
guatemalaEarthquake2012,268001748201922560
