tweet_id,tfidf_amp,tfidf_evacu,tfidf_everyon,tfidf_hagupit,tfidf_hit,tfidf_news,tfidf_philippin,tfidf_philippin typhoon,tfidf_pray,tfidf_prayforthephilippin,tfidf_rain,tfidf_rubi,tfidf_rubyph,tfidf_safe,tfidf_stay,tfidf_storm,tfidf_thi,tfidf_typhoon,tfidf_typhoon hagupit,tfidf_typhoonhagupit
541138931144589312,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541141540312059905,0.0,0.0,0.0,0.36592475682320125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6892146326284064,0.0,0.3617155950420652,0.5101412459487435,0.0
541101630918496257,0.0,0.0,0.0,0.45029710790091665,0.0,0.0,0.45278341018830387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4451174272660576,0.6277660185278955,0.0
541140584849997824,0.0,0.0,0.0,0.0,0.0,0.0,0.7131178372553337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7010441856176224,0.0,0.0
541142155989770242,0.0,0.6878494368799434,0.0,0.33553137148900997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.643647303210888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541139474391265280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8064715296790939,0.42059588207107884,0.0,0.0,0.0,0.0,0.4155752348274783,0.0,0.0
541142749148631040,0.0,0.0,0.0,0.0,0.0,0.0,0.322166836868225,0.0,0.5926543851839315,0.6668302859821578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3167122963219652,0.0,0.0
541142644106080256,0.0,0.0,0.0,0.0,0.0,0.0,0.7131178372553337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7010441856176224,0.0,0.0
541138989978103808,0.0,0.0,0.0,0.0,0.0,0.0,0.7131178372553337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7010441856176224,0.0,0.0
541101065652150272,0.0,0.0,0.0,0.5050322292968594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49922294113539906,0.7040730803088314,0.0
541143094087790592,0.0,0.48523945671143387,0.0,0.2366986896863401,0.0,0.4926309410653957,0.23800561456607572,0.49552948270120645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233975990389025,0.3299852284369093,0.0
541142633310355456,0.0,0.0,0.0,0.2435553291352751,0.0,0.5069013738622609,0.0,0.0,0.0,0.0,0.0,0.7910558932456107,0.0,0.0,0.0,0.0,0.0,0.2407537592390805,0.0,0.0
541142262160187392,0.0,0.0,0.4872251366614378,0.0,0.0,0.0,0.24726130973927699,0.5147999097857875,0.4548590442387585,0.0,0.0,0.0,0.0,0.4128829956707207,0.0,0.0,0.0,0.24307497928824467,0.0,0.0
541139887882526720,0.0,0.0,0.0,0.5050322292968594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49922294113539906,0.7040730803088314,0.0
541139354177904640,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541140038030221312,0.0,0.0,0.0,0.0,0.0,0.0,0.3983722165678961,0.8294139562981545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39162745838950613,0.0,0.0
541140757609197569,0.0,0.0,0.0,0.42044380577001117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8065341864596823,0.0,0.0,0.0,0.0,0.0,0.415607521901911,0.0,0.0
541138493649743872,0.0,0.0,0.0,0.0,0.0,0.0,0.30378656388641345,0.6324859147909702,0.0,0.0,0.6469061143242003,0.0,0.0,0.0,0.0,0.0,0.0,0.2986432159669466,0.0,0.0
541141191325020161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
541140874529619968,0.0,0.0,0.0,0.45029710790091665,0.0,0.0,0.45278341018830387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4451174272660576,0.6277660185278955,0.0
541141251077443584,0.0,0.0,0.0,0.5794783761979183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5797330133768834,0.0,0.0,0.0,0.0,0.5728127483916381,0.0,0.0
541138577779081216,0.0,0.0,0.0,0.45029710790091665,0.0,0.0,0.45278341018830387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4451174272660576,0.6277660185278955,0.0
541138400724910080,0.0,0.0,0.0,0.36592475682320125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6892146326284064,0.0,0.3617155950420652,0.5101412459487435,0.0
541099561729531904,0.0,0.0,0.0,0.5050322292968594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49922294113539906,0.7040730803088314,0.0
541142318447734784,0.0,0.0,0.0,0.0,0.0,0.0,0.4586027563027437,0.0,0.0,0.0,0.0,0.0,0.0,0.7657861233720082,0.0,0.0,0.0,0.45083824722664967,0.0,0.0
541139476048003072,0.0,0.7192730829482195,0.0,0.3508597536859909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34682388172538614,0.48913889689382184,0.0
541138602248245248,0.0,0.0,0.0,0.0,0.0,0.0,0.7131178372553337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7010441856176224,0.0,0.0
541100018053025792,0.0,0.0,0.0,0.0,0.0,0.0,0.40129750374065876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8266362709074505,0.3945032181259615,0.0,0.0
541141199591972865,0.0,0.0,0.0,0.399446331728948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.827366218562358,0.39485157774803376,0.0,0.0
541141263668748288,0.0,0.6786770710135007,0.0,0.3310571125393677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33120258725020413,0.0,0.0,0.0,0.0,0.32724902653400556,0.4615317349315741,0.0
541139384158801920,0.0,0.0,0.0,0.0,0.0,0.0,0.30378656388641345,0.6324859147909702,0.0,0.0,0.6469061143242003,0.0,0.0,0.0,0.0,0.0,0.0,0.2986432159669466,0.0,0.0
541141800619372544,0.0,0.0,0.0,0.45029710790091665,0.0,0.0,0.45278341018830387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4451174272660576,0.6277660185278955,0.0
541139495442075648,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541140762079948800,0.0,0.0,0.0,0.0,0.0,0.0,0.7131178372553337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7010441856176224,0.0,0.0
541139117183336448,0.0,0.0,0.0,0.45029710790091665,0.0,0.0,0.45278341018830387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4451174272660576,0.6277660185278955,0.0
541143398929813504,0.0,0.0,0.0,0.45029710790091665,0.0,0.0,0.45278341018830387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4451174272660576,0.6277660185278955,0.0
541100235510927360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
