TRECIS-CTIT-H-Test-029	Q0	1133805612855365632	1	1	["Other-Discussion","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1134239576111771648	2	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1134908790287917056	3	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1130951957143851008	4	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1134473427366998018	5	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1133034811612749824	6	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1134043591217754112	7	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1134152597885997056	8	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1133819737169772544	9	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1134632742371508224	10	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1131192542085599232	11	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1130902404860239872	12	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1134136137667100673	13	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1132997155357175808	14	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1133855396483993605	15	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1134544361604075520	16	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1131958951728242696	17	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1134611096440954880	18	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1133012953488191488	19	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1134135767217795072	20	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1134448228143980544	21	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1130916627975888896	22	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1134127005534806017	23	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1131318817227980801	24	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1131250999262425089	25	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1134191327636123648	26	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1131721333329391616	27	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1134452694192513025	28	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1134463613253513218	29	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1134812978170257415	30	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1130191857668038665	31	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1130624278750203904	32	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1133749851060092928	33	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1134491471942283264	34	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1131565195300626432	35	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1134471465506443264	36	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1130223470057443328	37	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1133867016513736704	38	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1131687737587748864	39	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1130636934139842560	40	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1134445933196959746	41	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1130319208770785280	42	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1133038919975620608	43	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1131185050626793472	44	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1135008494082437120	45	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1134598659964669952	46	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1134557215400972288	47	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
TRECIS-CTIT-H-Test-029	Q0	1133051686719762433	48	0.75	["Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ThirdPartyObservation"]	Baseline-HAN
