event_id	event_name	tweet_id
TRECIS-CTIT-H-Test-021	parisAttacks2015	665290631930060800
TRECIS-CTIT-H-Test-021	parisAttacks2015	665308764333961217
TRECIS-CTIT-H-Test-021	parisAttacks2015	665308229468073984
TRECIS-CTIT-H-Test-021	parisAttacks2015	665365972631420929
TRECIS-CTIT-H-Test-021	parisAttacks2015	665284063901696002
TRECIS-CTIT-H-Test-021	parisAttacks2015	665594706341060608
TRECIS-CTIT-H-Test-021	parisAttacks2015	665418139035922432
TRECIS-CTIT-H-Test-021	parisAttacks2015	665313556699611141
TRECIS-CTIT-H-Test-021	parisAttacks2015	665290297820057600
TRECIS-CTIT-H-Test-021	parisAttacks2015	665425848464486400
TRECIS-CTIT-H-Test-021	parisAttacks2015	665310124274278400
TRECIS-CTIT-H-Test-021	parisAttacks2015	665278805955780608
TRECIS-CTIT-H-Test-021	parisAttacks2015	665324050315657218
TRECIS-CTIT-H-Test-021	parisAttacks2015	665293339407867907
TRECIS-CTIT-H-Test-021	parisAttacks2015	665582253112729601
TRECIS-CTIT-H-Test-021	parisAttacks2015	665299031183269888
TRECIS-CTIT-H-Test-021	parisAttacks2015	665284743156637696
TRECIS-CTIT-H-Test-021	parisAttacks2015	665396358275342336
TRECIS-CTIT-H-Test-021	parisAttacks2015	665284828405891072
TRECIS-CTIT-H-Test-021	parisAttacks2015	665325229300805632
TRECIS-CTIT-H-Test-021	parisAttacks2015	665311637591621632
TRECIS-CTIT-H-Test-021	parisAttacks2015	665282490387460096
TRECIS-CTIT-H-Test-021	parisAttacks2015	665296273080233984
TRECIS-CTIT-H-Test-021	parisAttacks2015	665285769075007488
TRECIS-CTIT-H-Test-021	parisAttacks2015	665288776374185984
TRECIS-CTIT-H-Test-021	parisAttacks2015	665292836829593600
TRECIS-CTIT-H-Test-021	parisAttacks2015	665321489395261440
TRECIS-CTIT-H-Test-021	parisAttacks2015	665309500589510656
TRECIS-CTIT-H-Test-021	parisAttacks2015	665367220722122752
TRECIS-CTIT-H-Test-021	parisAttacks2015	665315107505737729
TRECIS-CTIT-H-Test-021	parisAttacks2015	665326902513639425
TRECIS-CTIT-H-Test-021	parisAttacks2015	665297295588663296
TRECIS-CTIT-H-Test-021	parisAttacks2015	665292836493914112
TRECIS-CTIT-H-Test-021	parisAttacks2015	665289992424595456
TRECIS-CTIT-H-Test-021	parisAttacks2015	665349352710389761
TRECIS-CTIT-H-Test-021	parisAttacks2015	665338779448836097
TRECIS-CTIT-H-Test-021	parisAttacks2015	665424440134664193
TRECIS-CTIT-H-Test-021	parisAttacks2015	665293817919221760
TRECIS-CTIT-H-Test-021	parisAttacks2015	665295224982208512
TRECIS-CTIT-H-Test-021	parisAttacks2015	665284823833964544
TRECIS-CTIT-H-Test-021	parisAttacks2015	665294169443840000
TRECIS-CTIT-H-Test-021	parisAttacks2015	665278808161951744
TRECIS-CTIT-H-Test-021	parisAttacks2015	665615058853101569
TRECIS-CTIT-H-Test-021	parisAttacks2015	665313410809249793
TRECIS-CTIT-H-Test-021	parisAttacks2015	665283119717736449
TRECIS-CTIT-H-Test-021	parisAttacks2015	665648804344029184
TRECIS-CTIT-H-Test-021	parisAttacks2015	665381488737787904
TRECIS-CTIT-H-Test-021	parisAttacks2015	665307037434298368
TRECIS-CTIT-H-Test-021	parisAttacks2015	665561114688806913
TRECIS-CTIT-H-Test-021	parisAttacks2015	665280056449761280
TRECIS-CTIT-H-Test-021	parisAttacks2015	665303983729287168
TRECIS-CTIT-H-Test-021	parisAttacks2015	665281151066644480
TRECIS-CTIT-H-Test-021	parisAttacks2015	665299336889286657
TRECIS-CTIT-H-Test-021	parisAttacks2015	665284820256366592
TRECIS-CTIT-H-Test-021	parisAttacks2015	665292682944782340
TRECIS-CTIT-H-Test-021	parisAttacks2015	665281146603888640
TRECIS-CTIT-H-Test-021	parisAttacks2015	665315106805456896
TRECIS-CTIT-H-Test-021	parisAttacks2015	665326631385370626
TRECIS-CTIT-H-Test-021	parisAttacks2015	665275956148510721
TRECIS-CTIT-H-Test-021	parisAttacks2015	665392897714466816
TRECIS-CTIT-H-Test-021	parisAttacks2015	665322165626007552
TRECIS-CTIT-H-Test-021	parisAttacks2015	665297155406479360
TRECIS-CTIT-H-Test-021	parisAttacks2015	665283117662490624
TRECIS-CTIT-H-Test-021	parisAttacks2015	665488190111895552
TRECIS-CTIT-H-Test-021	parisAttacks2015	665610319927054340
TRECIS-CTIT-H-Test-021	parisAttacks2015	665376539807105024
TRECIS-CTIT-H-Test-021	parisAttacks2015	665325472780124162
TRECIS-CTIT-H-Test-021	parisAttacks2015	665383352900460544
TRECIS-CTIT-H-Test-021	parisAttacks2015	665356453373325312
TRECIS-CTIT-H-Test-021	parisAttacks2015	665291427216277504
TRECIS-CTIT-H-Test-021	parisAttacks2015	665482747809554433
TRECIS-CTIT-H-Test-021	parisAttacks2015	665503833515294720
TRECIS-CTIT-H-Test-021	parisAttacks2015	665285502245801984
TRECIS-CTIT-H-Test-021	parisAttacks2015	665455196726759425
TRECIS-CTIT-H-Test-021	parisAttacks2015	665286713720348672
TRECIS-CTIT-H-Test-021	parisAttacks2015	665293817046818816
TRECIS-CTIT-H-Test-021	parisAttacks2015	665381485780844544
TRECIS-CTIT-H-Test-021	parisAttacks2015	665368828897918977
TRECIS-CTIT-H-Test-021	parisAttacks2015	665310991698165760
TRECIS-CTIT-H-Test-021	parisAttacks2015	665308926833856513
TRECIS-CTIT-H-Test-021	parisAttacks2015	665289276574314496
TRECIS-CTIT-H-Test-021	parisAttacks2015	665453661707968512
TRECIS-CTIT-H-Test-021	parisAttacks2015	665534877241106432
TRECIS-CTIT-H-Test-021	parisAttacks2015	665537937820524545
TRECIS-CTIT-H-Test-021	parisAttacks2015	665301685296738304
TRECIS-CTIT-H-Test-021	parisAttacks2015	665301542216581120
TRECIS-CTIT-H-Test-021	parisAttacks2015	665356247944818688
TRECIS-CTIT-H-Test-021	parisAttacks2015	665571301419937796
TRECIS-CTIT-H-Test-021	parisAttacks2015	665289883683069952
TRECIS-CTIT-H-Test-021	parisAttacks2015	665318885424414720
TRECIS-CTIT-H-Test-021	parisAttacks2015	665308228348153856
TRECIS-CTIT-H-Test-021	parisAttacks2015	665338433770942464
TRECIS-CTIT-H-Test-021	parisAttacks2015	665318014515048448
TRECIS-CTIT-H-Test-021	parisAttacks2015	665615060979621888
TRECIS-CTIT-H-Test-021	parisAttacks2015	665318951946051584
TRECIS-CTIT-H-Test-021	parisAttacks2015	665312984390983680
TRECIS-CTIT-H-Test-021	parisAttacks2015	665341253987516416
TRECIS-CTIT-H-Test-021	parisAttacks2015	665347760057520128
TRECIS-CTIT-H-Test-021	parisAttacks2015	665597932683440129
TRECIS-CTIT-H-Test-021	parisAttacks2015	665549564695441409
TRECIS-CTIT-H-Test-021	parisAttacks2015	665305522376085505
TRECIS-CTIT-H-Test-021	parisAttacks2015	665491666514681857
TRECIS-CTIT-H-Test-021	parisAttacks2015	665289239412744193
TRECIS-CTIT-H-Test-021	parisAttacks2015	665490549198200832
TRECIS-CTIT-H-Test-021	parisAttacks2015	665303721941725185
TRECIS-CTIT-H-Test-021	parisAttacks2015	665305948685262848
TRECIS-CTIT-H-Test-021	parisAttacks2015	665362451752423424
TRECIS-CTIT-H-Test-021	parisAttacks2015	665311279901376512
TRECIS-CTIT-H-Test-021	parisAttacks2015	665413489993887744
TRECIS-CTIT-H-Test-021	parisAttacks2015	665572245977231360
TRECIS-CTIT-H-Test-021	parisAttacks2015	665641741551210496
TRECIS-CTIT-H-Test-021	parisAttacks2015	665564706338279424
TRECIS-CTIT-H-Test-021	parisAttacks2015	665569341094494209
TRECIS-CTIT-H-Test-021	parisAttacks2015	665590232843063296
TRECIS-CTIT-H-Test-021	parisAttacks2015	665390299477217281
TRECIS-CTIT-H-Test-021	parisAttacks2015	665282109511086080
TRECIS-CTIT-H-Test-021	parisAttacks2015	665537937111515138
TRECIS-CTIT-H-Test-021	parisAttacks2015	665529089625821184
TRECIS-CTIT-H-Test-021	parisAttacks2015	665323162595266560
TRECIS-CTIT-H-Test-021	parisAttacks2015	665336962161639425
TRECIS-CTIT-H-Test-021	parisAttacks2015	665484540941496320
TRECIS-CTIT-H-Test-021	parisAttacks2015	665623666772807681
TRECIS-CTIT-H-Test-021	parisAttacks2015	665633461403697152
TRECIS-CTIT-H-Test-021	parisAttacks2015	665324687249924097
TRECIS-CTIT-H-Test-021	parisAttacks2015	665443938413780992
TRECIS-CTIT-H-Test-021	parisAttacks2015	665424441497751554
TRECIS-CTIT-H-Test-021	parisAttacks2015	665567267762012163
TRECIS-CTIT-H-Test-021	parisAttacks2015	665622792281399297
TRECIS-CTIT-H-Test-021	parisAttacks2015	665322497202499584
TRECIS-CTIT-H-Test-021	parisAttacks2015	665355032674439169
TRECIS-CTIT-H-Test-021	parisAttacks2015	665304182576930816
TRECIS-CTIT-H-Test-021	parisAttacks2015	665331228669685761
TRECIS-CTIT-H-Test-021	parisAttacks2015	665289739889745921
TRECIS-CTIT-H-Test-021	parisAttacks2015	665549564896796672
TRECIS-CTIT-H-Test-021	parisAttacks2015	665650640870203392
TRECIS-CTIT-H-Test-021	parisAttacks2015	665383726533255168
TRECIS-CTIT-H-Test-021	parisAttacks2015	665589344502071297
TRECIS-CTIT-H-Test-021	parisAttacks2015	665523747575750656
TRECIS-CTIT-H-Test-021	parisAttacks2015	665424029516439552
TRECIS-CTIT-H-Test-021	parisAttacks2015	665464766673133569
TRECIS-CTIT-H-Test-021	parisAttacks2015	665321600955256832
TRECIS-CTIT-H-Test-021	parisAttacks2015	665601377570316288
TRECIS-CTIT-H-Test-021	parisAttacks2015	665593396434743297
TRECIS-CTIT-H-Test-021	parisAttacks2015	665330152432250880
TRECIS-CTIT-H-Test-021	parisAttacks2015	665542453009752064
TRECIS-CTIT-H-Test-021	parisAttacks2015	665615059985403904
TRECIS-CTIT-H-Test-021	parisAttacks2015	665359501902479360
TRECIS-CTIT-H-Test-021	parisAttacks2015	665313800233422848
TRECIS-CTIT-H-Test-021	parisAttacks2015	665603040737497088
TRECIS-CTIT-H-Test-021	parisAttacks2015	665641742155165696
TRECIS-CTIT-H-Test-021	parisAttacks2015	665420179518697473
TRECIS-CTIT-H-Test-021	parisAttacks2015	665372874505519104
TRECIS-CTIT-H-Test-021	parisAttacks2015	665588767214977025
TRECIS-CTIT-H-Test-021	parisAttacks2015	665588757660176385
TRECIS-CTIT-H-Test-021	parisAttacks2015	665546283600314369
TRECIS-CTIT-H-Test-021	parisAttacks2015	665574303723687936
TRECIS-CTIT-H-Test-021	parisAttacks2015	665358119300567041
TRECIS-CTIT-H-Test-021	parisAttacks2015	665596956916355072
TRECIS-CTIT-H-Test-021	parisAttacks2015	665539086766096385
TRECIS-CTIT-H-Test-021	parisAttacks2015	665336084566556674
TRECIS-CTIT-H-Test-021	parisAttacks2015	665612296220114944
TRECIS-CTIT-H-Test-021	parisAttacks2015	665414771089477632
TRECIS-CTIT-H-Test-021	parisAttacks2015	665649454867832832
TRECIS-CTIT-H-Test-021	parisAttacks2015	665556591425527808
TRECIS-CTIT-H-Test-021	parisAttacks2015	665359502355509248
TRECIS-CTIT-H-Test-021	parisAttacks2015	665343998416941056
TRECIS-CTIT-H-Test-021	parisAttacks2015	665661804236906496
TRECIS-CTIT-H-Test-021	parisAttacks2015	665512487538724864
TRECIS-CTIT-H-Test-021	parisAttacks2015	665591066867798016
TRECIS-CTIT-H-Test-021	parisAttacks2015	665613160137809921
TRECIS-CTIT-H-Test-021	parisAttacks2015	665328120430354432
TRECIS-CTIT-H-Test-021	parisAttacks2015	665601831968616449
TRECIS-CTIT-H-Test-021	parisAttacks2015	665317661631377410
TRECIS-CTIT-H-Test-021	parisAttacks2015	665516041917845504
TRECIS-CTIT-H-Test-021	parisAttacks2015	665507130619912192
TRECIS-CTIT-H-Test-021	parisAttacks2015	665471132494135296
TRECIS-CTIT-H-Test-021	parisAttacks2015	665401254730928128
TRECIS-CTIT-H-Test-021	parisAttacks2015	665323087680770048
TRECIS-CTIT-H-Test-021	parisAttacks2015	665616188966240257
TRECIS-CTIT-H-Test-021	parisAttacks2015	665278715530735622
TRECIS-CTIT-H-Test-021	parisAttacks2015	665346992332115968
TRECIS-CTIT-H-Test-021	parisAttacks2015	665609488074997763
TRECIS-CTIT-H-Test-021	parisAttacks2015	665474654111473664
TRECIS-CTIT-H-Test-021	parisAttacks2015	665291733639524352
TRECIS-CTIT-H-Test-021	parisAttacks2015	665377895532089345
TRECIS-CTIT-H-Test-021	parisAttacks2015	665301405373235200
TRECIS-CTIT-H-Test-021	parisAttacks2015	665403807577321472
TRECIS-CTIT-H-Test-021	parisAttacks2015	665451972045197312
TRECIS-CTIT-H-Test-021	parisAttacks2015	665472383990546432
TRECIS-CTIT-H-Test-021	parisAttacks2015	665552691310010369
TRECIS-CTIT-H-Test-021	parisAttacks2015	665381491262668801
TRECIS-CTIT-H-Test-021	parisAttacks2015	665456279226351617
TRECIS-CTIT-H-Test-021	parisAttacks2015	665364419359174656
TRECIS-CTIT-H-Test-021	parisAttacks2015	665314939523870720
TRECIS-CTIT-H-Test-021	parisAttacks2015	665459562749759488
TRECIS-CTIT-H-Test-021	parisAttacks2015	665651183424561152
TRECIS-CTIT-H-Test-021	parisAttacks2015	665571747031154688
TRECIS-CTIT-H-Test-021	parisAttacks2015	665545740828196864
TRECIS-CTIT-H-Test-021	parisAttacks2015	665533740228083713
TRECIS-CTIT-H-Test-021	parisAttacks2015	665382955926319104
TRECIS-CTIT-H-Test-021	parisAttacks2015	665400586263764992
TRECIS-CTIT-H-Test-021	parisAttacks2015	665544053270822912
TRECIS-CTIT-H-Test-021	parisAttacks2015	665276400241389570
TRECIS-CTIT-H-Test-021	parisAttacks2015	665339121330618373
TRECIS-CTIT-H-Test-021	parisAttacks2015	665662846383034368
TRECIS-CTIT-H-Test-021	parisAttacks2015	665318730663124992
TRECIS-CTIT-H-Test-021	parisAttacks2015	665554908683177984
TRECIS-CTIT-H-Test-021	parisAttacks2015	665547382206124032
TRECIS-CTIT-H-Test-021	parisAttacks2015	665295917868806144
TRECIS-CTIT-H-Test-021	parisAttacks2015	665295086566154240
TRECIS-CTIT-H-Test-021	parisAttacks2015	665372264863526912
TRECIS-CTIT-H-Test-021	parisAttacks2015	665524443553398784
TRECIS-CTIT-H-Test-021	parisAttacks2015	665365486683713536
TRECIS-CTIT-H-Test-021	parisAttacks2015	665491160463355904
TRECIS-CTIT-H-Test-021	parisAttacks2015	665365973340303360
TRECIS-CTIT-H-Test-021	parisAttacks2015	665393683710263296
TRECIS-CTIT-H-Test-021	parisAttacks2015	665345711475527681
TRECIS-CTIT-H-Test-021	parisAttacks2015	665437452258123776
TRECIS-CTIT-H-Test-021	parisAttacks2015	665628289118158848
TRECIS-CTIT-H-Test-021	parisAttacks2015	665295916547620868
TRECIS-CTIT-H-Test-021	parisAttacks2015	665510699343286272
TRECIS-CTIT-H-Test-021	parisAttacks2015	665577473019502592
TRECIS-CTIT-H-Test-021	parisAttacks2015	665678360756879360
TRECIS-CTIT-H-Test-021	parisAttacks2015	665318018432397312
TRECIS-CTIT-H-Test-021	parisAttacks2015	665409445338472448
TRECIS-CTIT-H-Test-021	parisAttacks2015	665595261536833537
TRECIS-CTIT-H-Test-021	parisAttacks2015	665379255090458628
TRECIS-CTIT-H-Test-021	parisAttacks2015	665517685506207744
TRECIS-CTIT-H-Test-021	parisAttacks2015	665281045672103942
TRECIS-CTIT-H-Test-021	parisAttacks2015	665612717420515333
TRECIS-CTIT-H-Test-021	parisAttacks2015	665598337882673152
TRECIS-CTIT-H-Test-021	parisAttacks2015	665509682124075008
TRECIS-CTIT-H-Test-021	parisAttacks2015	665594335702847488
TRECIS-CTIT-H-Test-021	parisAttacks2015	665628301084393472
TRECIS-CTIT-H-Test-021	parisAttacks2015	665297076130070532
TRECIS-CTIT-H-Test-021	parisAttacks2015	665490658816167936
TRECIS-CTIT-H-Test-021	parisAttacks2015	665337887316045825
TRECIS-CTIT-H-Test-021	parisAttacks2015	665547937779351552
TRECIS-CTIT-H-Test-021	parisAttacks2015	665361429382488064
TRECIS-CTIT-H-Test-021	parisAttacks2015	665494529240207360
TRECIS-CTIT-H-Test-021	parisAttacks2015	665536063071498240
TRECIS-CTIT-H-Test-021	parisAttacks2015	665403682805186560
TRECIS-CTIT-H-Test-021	parisAttacks2015	665315504815341570
TRECIS-CTIT-H-Test-021	parisAttacks2015	665310130523631616
TRECIS-CTIT-H-Test-021	parisAttacks2015	665552244549357568
TRECIS-CTIT-H-Test-021	parisAttacks2015	665385991251726336
TRECIS-CTIT-H-Test-021	parisAttacks2015	665629337241165824
