event_id	event_name	tweet_id
TRECIS-CTIT-H-Test-014	queenslandFloods2013	297239100556193792
TRECIS-CTIT-H-Test-014	queenslandFloods2013	297242577613250561
TRECIS-CTIT-H-Test-014	queenslandFloods2013	297254644625838080
TRECIS-CTIT-H-Test-014	queenslandFloods2013	297276920578584576
TRECIS-CTIT-H-Test-014	queenslandFloods2013	297299506888835075
TRECIS-CTIT-H-Test-014	queenslandFloods2013	297300895216058368
TRECIS-CTIT-H-Test-014	queenslandFloods2013	297307861980164096
TRECIS-CTIT-H-Test-014	queenslandFloods2013	297369233023717376
TRECIS-CTIT-H-Test-014	queenslandFloods2013	297428813099450368
TRECIS-CTIT-H-Test-014	queenslandFloods2013	297433858851352576
TRECIS-CTIT-H-Test-014	queenslandFloods2013	297467400717217792
TRECIS-CTIT-H-Test-014	queenslandFloods2013	297489085273079808
TRECIS-CTIT-H-Test-014	queenslandFloods2013	297574862954844160
TRECIS-CTIT-H-Test-014	queenslandFloods2013	297613274399272960
TRECIS-CTIT-H-Test-014	queenslandFloods2013	297677740839153664
TRECIS-CTIT-H-Test-014	queenslandFloods2013	297677816357597184
TRECIS-CTIT-H-Test-014	queenslandFloods2013	297693561779003392
TRECIS-CTIT-H-Test-014	queenslandFloods2013	297836172305125376
TRECIS-CTIT-H-Test-014	queenslandFloods2013	297864009913360384
TRECIS-CTIT-H-Test-014	queenslandFloods2013	297884494873108480
TRECIS-CTIT-H-Test-014	queenslandFloods2013	297997619442098176
TRECIS-CTIT-H-Test-014	queenslandFloods2013	298091039175081989
TRECIS-CTIT-H-Test-014	queenslandFloods2013	298174971417612290
TRECIS-CTIT-H-Test-014	queenslandFloods2013	298204356677890048
TRECIS-CTIT-H-Test-014	queenslandFloods2013	298243938328932352
TRECIS-CTIT-H-Test-014	queenslandFloods2013	298311265317707776
TRECIS-CTIT-H-Test-014	queenslandFloods2013	298313161151488000
TRECIS-CTIT-H-Test-014	queenslandFloods2013	298341430756265985
TRECIS-CTIT-H-Test-014	queenslandFloods2013	298418580767252480
TRECIS-CTIT-H-Test-014	queenslandFloods2013	298435026637451265
TRECIS-CTIT-H-Test-014	queenslandFloods2013	298618057666998272
TRECIS-CTIT-H-Test-014	queenslandFloods2013	298649594626183168
TRECIS-CTIT-H-Test-014	queenslandFloods2013	298654954967670786
TRECIS-CTIT-H-Test-014	queenslandFloods2013	298671019160391680
TRECIS-CTIT-H-Test-014	queenslandFloods2013	293071229055799297
TRECIS-CTIT-H-Test-014	queenslandFloods2013	293186081652871169
TRECIS-CTIT-H-Test-014	queenslandFloods2013	293237197652520960
TRECIS-CTIT-H-Test-014	queenslandFloods2013	293253358318391297
TRECIS-CTIT-H-Test-014	queenslandFloods2013	293266591339147264
TRECIS-CTIT-H-Test-014	queenslandFloods2013	293803277689180160
TRECIS-CTIT-H-Test-014	queenslandFloods2013	293846957166833664
TRECIS-CTIT-H-Test-014	queenslandFloods2013	293904771461562368
TRECIS-CTIT-H-Test-014	queenslandFloods2013	293905736172457984
TRECIS-CTIT-H-Test-014	queenslandFloods2013	293925403238748161
TRECIS-CTIT-H-Test-014	queenslandFloods2013	293961394578128896
TRECIS-CTIT-H-Test-014	queenslandFloods2013	293965794398859265
TRECIS-CTIT-H-Test-014	queenslandFloods2013	293978649948979201
TRECIS-CTIT-H-Test-014	queenslandFloods2013	294218337645367297
TRECIS-CTIT-H-Test-014	queenslandFloods2013	294219100979343360
TRECIS-CTIT-H-Test-014	queenslandFloods2013	294225799316373504
TRECIS-CTIT-H-Test-014	queenslandFloods2013	294240391300005889
TRECIS-CTIT-H-Test-014	queenslandFloods2013	294318355005968384
TRECIS-CTIT-H-Test-014	queenslandFloods2013	294365138268614656
TRECIS-CTIT-H-Test-014	queenslandFloods2013	294366161687150592
TRECIS-CTIT-H-Test-014	queenslandFloods2013	294383769383739392
TRECIS-CTIT-H-Test-014	queenslandFloods2013	294404577304907776
TRECIS-CTIT-H-Test-014	queenslandFloods2013	294405693010755584
TRECIS-CTIT-H-Test-014	queenslandFloods2013	294579706265751552
TRECIS-CTIT-H-Test-014	queenslandFloods2013	294592310157647875
TRECIS-CTIT-H-Test-014	queenslandFloods2013	294603387343892483
TRECIS-CTIT-H-Test-014	queenslandFloods2013	294609615847571456
TRECIS-CTIT-H-Test-014	queenslandFloods2013	294626745422864384
TRECIS-CTIT-H-Test-014	queenslandFloods2013	294648903926681600
TRECIS-CTIT-H-Test-014	queenslandFloods2013	294649323357102080
TRECIS-CTIT-H-Test-014	queenslandFloods2013	294673100845490177
TRECIS-CTIT-H-Test-014	queenslandFloods2013	294675231556124672
TRECIS-CTIT-H-Test-014	queenslandFloods2013	294677202899968001
TRECIS-CTIT-H-Test-014	queenslandFloods2013	294706311365537792
TRECIS-CTIT-H-Test-014	queenslandFloods2013	294716738371743744
TRECIS-CTIT-H-Test-014	queenslandFloods2013	294720559403651072
TRECIS-CTIT-H-Test-014	queenslandFloods2013	294720815243612160
TRECIS-CTIT-H-Test-014	queenslandFloods2013	294748434739630080
TRECIS-CTIT-H-Test-014	queenslandFloods2013	294752738095554561
TRECIS-CTIT-H-Test-014	queenslandFloods2013	294763987239854080
TRECIS-CTIT-H-Test-014	queenslandFloods2013	294765144850984960
TRECIS-CTIT-H-Test-014	queenslandFloods2013	294767623667855360
TRECIS-CTIT-H-Test-014	queenslandFloods2013	294839698591981568
TRECIS-CTIT-H-Test-014	queenslandFloods2013	294872292545155072
TRECIS-CTIT-H-Test-014	queenslandFloods2013	294888574833270784
TRECIS-CTIT-H-Test-014	queenslandFloods2013	294890223207337984
TRECIS-CTIT-H-Test-014	queenslandFloods2013	294896032305799168
TRECIS-CTIT-H-Test-014	queenslandFloods2013	294936935150006272
TRECIS-CTIT-H-Test-014	queenslandFloods2013	294959261455372288
TRECIS-CTIT-H-Test-014	queenslandFloods2013	294960435843719169
TRECIS-CTIT-H-Test-014	queenslandFloods2013	294976487440920576
TRECIS-CTIT-H-Test-014	queenslandFloods2013	294978668491599872
TRECIS-CTIT-H-Test-014	queenslandFloods2013	294981885501796352
TRECIS-CTIT-H-Test-014	queenslandFloods2013	294998411080507392
TRECIS-CTIT-H-Test-014	queenslandFloods2013	294999522558504960
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295000478855593985
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295005935670280193
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295017344139419648
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295019969798868992
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295019986576084992
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295020468925239297
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295020598957051904
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295024369598607361
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295039045497655296
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295040974848159745
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295045731205672960
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295050860843651072
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295058347676274688
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295061992513880064
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295067088589058048
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295073547825577985
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295074235691442176
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295075074569023488
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295076387386191872
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295082720781021185
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295084197155074048
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295085275087003648
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295088479543648256
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295089276490764288
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295094800355586048
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295109748876005376
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295120154956820480
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295123149656297472
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295130586153095168
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295139872346345473
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295143408140427264
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295163796685717504
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295233594073444353
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295247082955083777
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295276862538645504
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295284248699621376
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295288770138370049
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295294411494002688
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295306205872676864
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295308487565664256
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295310098195173376
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295311247438647297
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295312237269237761
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295313797562892288
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295332831318667264
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295335339529228288
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295335389848289281
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295336987852951552
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295341916160139264
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295345078694727681
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295347096125591552
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295348610273513472
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295350711628230657
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295354293584805888
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295355887420309504
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295357305090875392
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295358001328553984
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295359003763040256
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295359125414637568
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295359268012556288
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295363516842516480
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295364376679047168
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295365144249245697
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295365962134343680
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295368910738444288
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295369267216527360
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295369619538067456
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295376699527417856
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295379857859305473
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295382131167854593
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295386124124291072
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295390037409935360
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295393011171479554
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295393233494765568
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295395573916372992
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295395657802469376
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295397859824660481
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295402234454360064
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295403480154243073
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295407477363716096
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295409297683279872
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295409335432007682
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295409385772044288
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295411029914046464
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295411759714562048
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295412070088839168
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295415245181161472
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295417103262031874
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295419720520310786
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295421847028236288
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295421918352404481
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295423872872890368
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295424011297488897
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295424996963147778
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295425693205008384
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295426339132026880
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295426657886552064
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295427165422493696
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295428713120690176
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295430298554998784
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295430566990454786
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295430621499645952
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295431238062317568
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295431955313467394
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295432240534532096
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295432269869486081
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295432802567081985
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295432966119755776
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295434299916820480
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295434442535743489
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295436086677733377
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295436241892171776
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295436468376178688
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295436833263853570
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295439509229801473
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295440272597344259
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295440813654151168
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295442847916777472
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295443124753424385
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295444420763996160
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295444429148389376
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295445112853508096
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295447193190535168
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295449177134075904
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295449281991671808
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295450062094475264
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295452176027906049
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295454294164004864
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295455401447669760
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295456835916398593
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295457427325874176
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295466944172265472
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295471356580073472
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295471880880664578
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295472887509417984
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295473197896331265
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295474997231751168
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295476821787545601
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295479212540837890
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295479787126915072
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295479883608514561
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295480454025465856
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295481058013634560
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295486070219501568
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295487290761957378
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295489526321803265
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295489895407960064
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295491552187404288
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295491917091840001
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295493842260594689
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295494077133238272
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295500481822875648
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295500930638569472
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295503757607858177
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295504885879828480
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295505082991132672
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295506567770562561
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295506983002447874
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295508648141139968
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295513568051339264
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295524066411036675
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295525060477870081
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295530815054548993
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295534451520335872
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295534501831008256
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295535651091267585
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295553250395045890
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295558723965960193
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295559353078001664
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295563169919823872
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295584598589591553
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295594912408301568
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295598964097576960
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295601686213451776
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295605087798185986
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295605876327329793
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295612754973323264
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295617955906072576
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295622418637152256
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295625082020196352
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295628391342800896
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295633973953056768
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295635609748381696
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295643679576711169
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295647504777764865
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295647806755045376
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295648612057227264
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295649727750488064
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295653766886211584
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295654739939577857
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295655528464527360
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295656140845502464
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295657009079021569
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295657218794209280
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295658036658315264
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295660146405826560
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295661283049623555
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295664550433411072
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295665531908919296
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295667620672335873
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295669986234601472
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295670170788179969
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295672016307097601
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295673287172829184
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295673643671904257
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295674570625667072
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295677397582376961
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295682581754683393
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295683886191620097
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295684318200750080
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295686591479947264
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295688445395886080
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295688655106887681
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295690588676816897
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295691150713569280
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295691196850913280
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295691494629711872
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295691788235190273
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295692270601113602
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295692690023137280
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295692971041513472
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295693021356359681
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295693327540576256
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295693910573993986
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295693944132624384
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295695273722802176
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295695496020889600
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295695969964658688
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295698209702039553
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295699161830023169
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295699577074483201
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295701326103457793
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295701628093341696
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295703184154959873
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295703507107999744
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295703762989875200
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295705931453452288
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295706623492644866
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295707143577939968
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295707349115617280
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295707424596299776
TRECIS-CTIT-H-Test-014	queenslandFloods2013	295708112470548480
