event_id	event_name	tweet_id
TRECIS-CTIT-H-Test-019	nepalEarthquake2015	591907253239820288
TRECIS-CTIT-H-Test-019	nepalEarthquake2015	591909766785605632
TRECIS-CTIT-H-Test-019	nepalEarthquake2015	591908028993114113
TRECIS-CTIT-H-Test-019	nepalEarthquake2015	591906719099420672
TRECIS-CTIT-H-Test-019	nepalEarthquake2015	591909837744701440
TRECIS-CTIT-H-Test-019	nepalEarthquake2015	591906664422330368
TRECIS-CTIT-H-Test-019	nepalEarthquake2015	591907197820370944
TRECIS-CTIT-H-Test-019	nepalEarthquake2015	591906033276035073
TRECIS-CTIT-H-Test-019	nepalEarthquake2015	591906701516742658
TRECIS-CTIT-H-Test-019	nepalEarthquake2015	591906212108578816
TRECIS-CTIT-H-Test-019	nepalEarthquake2015	591907977294143488
TRECIS-CTIT-H-Test-019	nepalEarthquake2015	591907839355957248
TRECIS-CTIT-H-Test-019	nepalEarthquake2015	591908557815095296
TRECIS-CTIT-H-Test-019	nepalEarthquake2015	591909140508909569
TRECIS-CTIT-H-Test-019	nepalEarthquake2015	591906203543830529
TRECIS-CTIT-H-Test-019	nepalEarthquake2015	591906473283817472
TRECIS-CTIT-H-Test-019	nepalEarthquake2015	591907490956062720
TRECIS-CTIT-H-Test-019	nepalEarthquake2015	591907705998200833
TRECIS-CTIT-H-Test-019	nepalEarthquake2015	591909472315920384
TRECIS-CTIT-H-Test-019	nepalEarthquake2015	591909693611585536
TRECIS-CTIT-H-Test-019	nepalEarthquake2015	591906241238077440
TRECIS-CTIT-H-Test-019	nepalEarthquake2015	591907778077134848
TRECIS-CTIT-H-Test-019	nepalEarthquake2015	591908085070856192
TRECIS-CTIT-H-Test-019	nepalEarthquake2015	591906395106234368
TRECIS-CTIT-H-Test-019	nepalEarthquake2015	591909609029259264
TRECIS-CTIT-H-Test-019	nepalEarthquake2015	591908136908230657
TRECIS-CTIT-H-Test-019	nepalEarthquake2015	591906341893120000
TRECIS-CTIT-H-Test-019	nepalEarthquake2015	591905390272520192
TRECIS-CTIT-H-Test-019	nepalEarthquake2015	591906113408274432
TRECIS-CTIT-H-Test-019	nepalEarthquake2015	591909823635001346
TRECIS-CTIT-H-Test-019	nepalEarthquake2015	591906534805938176
