TRECIS-CTIT-H-Test-029	Q0	1132664077526884352	1	1	["Other-Advice","Report-CleanUp","Other-ContextualInformation","Other-Discussion","CallToAction-Donations","Report-EmergingThreats","Report-Factoid","Report-FirstPartyObservation","Request-GoodsServices","Report-Hashtags","Request-InformationWanted","Other-Irrelevant","CallToAction-MovePeople","Report-MultimediaShare","Report-NewSubEvent","Report-News","Report-Official","Report-OriginalEvent","Request-SearchAndRescue","Other-Sentiment","Report-ServiceAvailable","Report-ThirdPartyObservation","CallToAction-Volunteer","Report-Weather"]	Baseline-textCNN
TRECIS-CTIT-H-Test-029	Q0	1131197970936995840	2	0.69	["Other-Advice","Other-ContextualInformation","Other-Discussion","CallToAction-Donations","Report-EmergingThreats","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-NewSubEvent","Report-News","Report-Official","Report-OriginalEvent","Request-SearchAndRescue","Other-Sentiment","Report-ServiceAvailable","Report-ThirdPartyObservation","Report-Weather"]	Baseline-textCNN
TRECIS-CTIT-H-Test-029	Q0	1134932616568877056	3	0.47	["Other-Advice","Other-ContextualInformation","Other-Discussion","CallToAction-Donations","Report-EmergingThreats","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Report-OriginalEvent","Other-Sentiment","Report-ServiceAvailable","Report-ThirdPartyObservation","Report-Weather"]	Baseline-textCNN
TRECIS-CTIT-H-Test-029	Q0	1135193429909131264	4	0.47	["Other-Advice","Other-ContextualInformation","Other-Discussion","CallToAction-Donations","Report-EmergingThreats","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Report-OriginalEvent","Other-Sentiment","Report-ServiceAvailable","Report-ThirdPartyObservation","Report-Weather"]	Baseline-textCNN
TRECIS-CTIT-H-Test-029	Q0	1135243542748524544	5	0.47	["Other-Advice","Other-ContextualInformation","Other-Discussion","CallToAction-Donations","Report-EmergingThreats","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Report-OriginalEvent","Other-Sentiment","Report-ServiceAvailable","Report-ThirdPartyObservation","Report-Weather"]	Baseline-textCNN
TRECIS-CTIT-H-Test-029	Q0	1134992939279667201	6	0.47	["Other-Advice","Other-ContextualInformation","Other-Discussion","CallToAction-Donations","Report-EmergingThreats","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Report-OriginalEvent","Other-Sentiment","Report-ServiceAvailable","Report-ThirdPartyObservation","Report-Weather"]	Baseline-textCNN
TRECIS-CTIT-H-Test-029	Q0	1130226043426525184	7	0.47	["Other-Advice","Other-ContextualInformation","Other-Discussion","CallToAction-Donations","Report-EmergingThreats","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Report-OriginalEvent","Other-Sentiment","Report-ServiceAvailable","Report-ThirdPartyObservation","Report-Weather"]	Baseline-textCNN
TRECIS-CTIT-H-Test-029	Q0	1134574931943944194	8	0.45	["Other-Advice","Other-ContextualInformation","Other-Discussion","CallToAction-Donations","Report-EmergingThreats","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ServiceAvailable","Report-ThirdPartyObservation","Report-Weather"]	Baseline-textCNN
TRECIS-CTIT-H-Test-029	Q0	1133819738092478466	9	0.45	["Other-Advice","Other-ContextualInformation","Other-Discussion","CallToAction-Donations","Report-EmergingThreats","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ServiceAvailable","Report-ThirdPartyObservation","Report-Weather"]	Baseline-textCNN
TRECIS-CTIT-H-Test-029	Q0	1134280538334801921	10	0.45	["Other-Advice","Other-ContextualInformation","Other-Discussion","CallToAction-Donations","Report-EmergingThreats","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ServiceAvailable","Report-ThirdPartyObservation","Report-Weather"]	Baseline-textCNN
TRECIS-CTIT-H-Test-029	Q0	1134216571629514752	11	0.45	["Other-Advice","Other-ContextualInformation","Other-Discussion","CallToAction-Donations","Report-EmergingThreats","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ServiceAvailable","Report-ThirdPartyObservation","Report-Weather"]	Baseline-textCNN
TRECIS-CTIT-H-Test-029	Q0	1134182393047158784	12	0.45	["Other-Advice","Other-ContextualInformation","Other-Discussion","CallToAction-Donations","Report-EmergingThreats","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ServiceAvailable","Report-ThirdPartyObservation","Report-Weather"]	Baseline-textCNN
TRECIS-CTIT-H-Test-029	Q0	1134454821488975872	13	0.43	["Other-Advice","Other-ContextualInformation","Other-Discussion","CallToAction-Donations","Report-EmergingThreats","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ServiceAvailable","Report-ThirdPartyObservation"]	Baseline-textCNN
TRECIS-CTIT-H-Test-029	Q0	1131185050626793472	14	0.43	["Other-Advice","Other-ContextualInformation","Other-Discussion","CallToAction-Donations","Report-EmergingThreats","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ServiceAvailable","Report-ThirdPartyObservation"]	Baseline-textCNN
TRECIS-CTIT-H-Test-029	Q0	1130902404860239872	15	0.43	["Other-Advice","Other-ContextualInformation","Other-Discussion","CallToAction-Donations","Report-EmergingThreats","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ServiceAvailable","Report-ThirdPartyObservation"]	Baseline-textCNN
TRECIS-CTIT-H-Test-029	Q0	1130365161343078400	16	0.43	["Other-Advice","Other-ContextualInformation","Other-Discussion","CallToAction-Donations","Report-EmergingThreats","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ServiceAvailable","Report-ThirdPartyObservation"]	Baseline-textCNN
TRECIS-CTIT-H-Test-029	Q0	1130969256231723008	17	0.43	["Other-Advice","Other-ContextualInformation","Other-Discussion","CallToAction-Donations","Report-EmergingThreats","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ServiceAvailable","Report-ThirdPartyObservation"]	Baseline-textCNN
TRECIS-CTIT-H-Test-029	Q0	1134919334881419264	18	0.43	["Other-Advice","Other-ContextualInformation","Other-Discussion","CallToAction-Donations","Report-EmergingThreats","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ServiceAvailable","Report-ThirdPartyObservation"]	Baseline-textCNN
TRECIS-CTIT-H-Test-029	Q0	1131795804446896129	19	0.43	["Other-Advice","Other-ContextualInformation","Other-Discussion","CallToAction-Donations","Report-EmergingThreats","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ServiceAvailable","Report-ThirdPartyObservation"]	Baseline-textCNN
TRECIS-CTIT-H-Test-029	Q0	1134119627443716096	20	0.43	["Other-Advice","Other-ContextualInformation","Other-Discussion","CallToAction-Donations","Report-EmergingThreats","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ServiceAvailable","Report-ThirdPartyObservation"]	Baseline-textCNN
TRECIS-CTIT-H-Test-029	Q0	1130912473719222272	21	0.43	["Other-Advice","Other-ContextualInformation","Other-Discussion","CallToAction-Donations","Report-EmergingThreats","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ServiceAvailable","Report-ThirdPartyObservation"]	Baseline-textCNN
TRECIS-CTIT-H-Test-029	Q0	1130567165608771584	22	0.43	["Other-Advice","Other-ContextualInformation","Other-Discussion","CallToAction-Donations","Report-EmergingThreats","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ServiceAvailable","Report-ThirdPartyObservation"]	Baseline-textCNN
TRECIS-CTIT-H-Test-029	Q0	1134473328997982208	23	0.35	["Other-Advice","Other-ContextualInformation","Other-Discussion","CallToAction-Donations","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ServiceAvailable","Report-ThirdPartyObservation"]	Baseline-textCNN
TRECIS-CTIT-H-Test-029	Q0	1132472792165699584	24	0.35	["Other-Advice","Other-ContextualInformation","Other-Discussion","CallToAction-Donations","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ServiceAvailable","Report-ThirdPartyObservation"]	Baseline-textCNN
TRECIS-CTIT-H-Test-029	Q0	1131283991300939776	25	0.35	["Other-Advice","Other-ContextualInformation","Other-Discussion","CallToAction-Donations","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ServiceAvailable","Report-ThirdPartyObservation"]	Baseline-textCNN
TRECIS-CTIT-H-Test-029	Q0	1130925916958253056	26	0.35	["Other-Advice","Other-ContextualInformation","Other-Discussion","CallToAction-Donations","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ServiceAvailable","Report-ThirdPartyObservation"]	Baseline-textCNN
TRECIS-CTIT-H-Test-029	Q0	1134105365916913666	27	0.35	["Other-Advice","Other-ContextualInformation","Other-Discussion","CallToAction-Donations","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ServiceAvailable","Report-ThirdPartyObservation"]	Baseline-textCNN
TRECIS-CTIT-H-Test-029	Q0	1130311739625467904	28	0.35	["Other-Advice","Other-ContextualInformation","Other-Discussion","CallToAction-Donations","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ServiceAvailable","Report-ThirdPartyObservation"]	Baseline-textCNN
TRECIS-CTIT-H-Test-029	Q0	1129774839760396288	29	0.35	["Other-Advice","Other-ContextualInformation","Other-Discussion","CallToAction-Donations","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Other-Irrelevant","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ServiceAvailable","Report-ThirdPartyObservation"]	Baseline-textCNN
