event_name,tweet_id
manilaFloods2013,369671631049748480
manilaFloods2013,369988607177523200
manilaFloods2013,369826258248425472
manilaFloods2013,369468115010088960
manilaFloods2013,369634171720699904
manilaFloods2013,372131883909668864
manilaFloods2013,369790757663539200
manilaFloods2013,369259460956405760
manilaFloods2013,369719022465454080
manilaFloods2013,369469897606066176
manilaFloods2013,369956755637166080
manilaFloods2013,369616144585355264
manilaFloods2013,369087058293186560
manilaFloods2013,369356949197828096
manilaFloods2013,370743443460341760
manilaFloods2013,369686646658052096
manilaFloods2013,369786382996094976
manilaFloods2013,369729738920570880
manilaFloods2013,370173550809722880
manilaFloods2013,369869254067122176
manilaFloods2013,369585559720562688
manilaFloods2013,369190234002432000
manilaFloods2013,369977278337261568
manilaFloods2013,369721207697862656
manilaFloods2013,369647064977645568
manilaFloods2013,369653998166355968
manilaFloods2013,369313986916798464
manilaFloods2013,369260241105326080
manilaFloods2013,369718095536865280
manilaFloods2013,370467437281431552
manilaFloods2013,369594048996057088
manilaFloods2013,369410447507603456
manilaFloods2013,369428759847239680
manilaFloods2013,371594035745411072
manilaFloods2013,369618782781575168
manilaFloods2013,369422355161825280
manilaFloods2013,369272148721799168
manilaFloods2013,369640920343273472
manilaFloods2013,369680237744766976
manilaFloods2013,369636700852473856
manilaFloods2013,369608397684879360
manilaFloods2013,369091105783955456
manilaFloods2013,370188633535680512
manilaFloods2013,370412953293422592
manilaFloods2013,369121183150505984
manilaFloods2013,370236293399060480
manilaFloods2013,370028776022740992
manilaFloods2013,369716149354647552
manilaFloods2013,369225315152703488
manilaFloods2013,369380470842093568
manilaFloods2013,369093215552430080
manilaFloods2013,369755684885110784
manilaFloods2013,369333976982245376
manilaFloods2013,370056789766574080
manilaFloods2013,369602596996382720
manilaFloods2013,371486233723023360
manilaFloods2013,369341975515766784
manilaFloods2013,369658876137721856
manilaFloods2013,370012825088843776
manilaFloods2013,369699657389056000
manilaFloods2013,369697568617271296
manilaFloods2013,369261168033927168
manilaFloods2013,369353690219438080
manilaFloods2013,370344045056237568
manilaFloods2013,369431561663303680
manilaFloods2013,369846864855564288
manilaFloods2013,369092347323105280
manilaFloods2013,369650571432570880
manilaFloods2013,370099248697573376
manilaFloods2013,370509778805485568
manilaFloods2013,370104042782875648
manilaFloods2013,369299537526927360
manilaFloods2013,369778120204619776
manilaFloods2013,369580585263828992
manilaFloods2013,369847057810345984
manilaFloods2013,369479024398974976
manilaFloods2013,369672763499220992
manilaFloods2013,370159474742276096
manilaFloods2013,370088616136949760
manilaFloods2013,369624235380973568
manilaFloods2013,369328885080403968
manilaFloods2013,369757668774531072
manilaFloods2013,370189887607013376
manilaFloods2013,369655759765639168
manilaFloods2013,369744960058163200
manilaFloods2013,369099410526855168
manilaFloods2013,369171409945112576
manilaFloods2013,369756905440178176
manilaFloods2013,368659239272579072
manilaFloods2013,369689356153266176
manilaFloods2013,369742690943893504
manilaFloods2013,369608439636299776
manilaFloods2013,369792313741963264
manilaFloods2013,369669013804048384
manilaFloods2013,369603863642263552
manilaFloods2013,369844046275313664
manilaFloods2013,370115421958963200
manilaFloods2013,370930664616361984
manilaFloods2013,369769127633616896
manilaFloods2013,369310874743218176
manilaFloods2013,370197395432144896
manilaFloods2013,370465629548969984
manilaFloods2013,369814627435429888
manilaFloods2013,369674277651353600
manilaFloods2013,369115017536217088
manilaFloods2013,369662692966948864
manilaFloods2013,369347008668004352
manilaFloods2013,369627586625687552
manilaFloods2013,369265161011355648
manilaFloods2013,369733518005239808
manilaFloods2013,369675082940940288
manilaFloods2013,370009834520707072
