postID,categories,indicatorTerms,priority,timestamp,full_text
369816519087509504,['ServiceAvailable'],[],Low,2018-09-06 16:28:52,"If you are stranded and near SM malls, SM malls to serve as shelter for flood victims. http://t.co/zgvEAwGYBf #floodPH"
369296647655653376,['Irrelevant'],[],Low,2018-09-05 17:21:44,"RT @InquirerBiz: #FloodPH BDO advisory: All branches in NCR, affected areas closed today http://t.co/8I6IivX83A, via @Philbizwatcher"
369671631049748480,['Irrelevant'],[],Low,2018-09-05 18:27:55,
369756448240447488,['ServiceAvailable'],[],Low,2018-09-06 16:16:28,
369988607177523200,"['Weather', 'ContinuingNews']",[],Low,2018-09-06 16:35:06,
369826258248425472,['Donations'],[],Low,2018-09-06 16:29:05,
369663603143901184,"['InformationWanted', 'ThirdPartyObservation', 'ServiceAvailable']",[],Medium,2018-09-05 18:24:54,
369757526163595264,['FirstPartyObservation'],[],Low,2018-09-06 16:18:09,
369468115010088960,['Irrelevant'],[],Low,2018-09-05 17:51:04,
369648537195139072,['Irrelevant'],[],Low,2018-09-05 18:17:10,
369614773052137472,['Irrelevant'],[],Low,2018-09-05 18:02:33,RT @iamsuperbianca: PRAYING FOR SUNSHINE. #MaringPH
369812039536881664,['ServiceAvailable'],[],Low,2018-09-06 16:28:00,"RT @noynoyaquino: [Adm-01] Please use the hashtag #rescuePH if you or someone you know needs to be rescued, #reliefPH for aid and relief se…"
370461640786837504,['Irrelevant'],[],Low,2018-09-06 16:55:55,Thank you to the students of RTU for helping out in the repacking! #reliefPH @prcpasigpateros
369699237920927744,"['ServiceAvailable', 'Factoid']",[],Low,2018-09-06 16:03:19,RT @dinkysunflower: Complete list of NCR EVACUATION CENTERS as of 11 am 8/20/2013 #reliefPH #RescuePH @dswdserves Please share. http://t.co…
369125457158881280,"['ThirdPartyObservation', 'Weather', 'ContinuingNews']",[],Medium,2018-09-05 17:00:32,RT @gmanews: TS #MaringPH Strength: Maximum winds of 75 kph near the center and gustiness of 90 kph; Movement: Forecast to move Southeast a…
369706166919512064,['ServiceAvailable'],[],Low,2018-09-06 16:05:53,"RT @pcdspo: Use the unified hashtags RESPONSIBLY: #RescuePH if in need of rescue, #ReliefPH if in need of aid. Please tweet location &amp; cont…"
369634171720699904,['InformationWanted'],[],Low,2018-09-05 18:11:01,
369705621668364288,['Donations'],[],Low,2018-09-06 16:04:46,RT @roberthernjr: Victory centers receiving goods for #reliefPH @victorypioneer @victoryalabang @victoryfort @victorymakati @victoryortigas…
372131883909668864,['Irrelevant'],[],Low,2018-09-06 17:02:18,
369182797467889664,['Factoid'],[],Low,2018-09-05 17:07:06,A red rainfall advisory is issued when downpours constitute an emergency. This means we should be ready to evacuate to safety. #MaringPH
369617730032259072,['Irrelevant'],[],Low,2018-09-05 18:04:08,RT @pcdspo: Reminders: check #walangpasok for class/work suspensions; use #RescuePH for help; #SAFENOW if you've been rescued; #FloodPH for…
369790757663539200,"['Weather', 'EmergingThreats']",[],Medium,2018-09-06 16:25:54,
370062351426273280,['Volunteer'],[],Low,2018-09-06 16:41:37,#reliefPH VOLUNTEERS! NROC &amp; @dswdserves need you! Pls call 851-2681/511-1259 #reliefPH #rescuePH. Here is the map http://t.co/ulMhtjsIeg
369259460956405760,['ThirdPartyObservation'],[],Low,2018-09-05 17:11:18,
369719022465454080,"['MovePeople', 'EmergingThreats', 'ContinuingNews']",[],High,2018-09-06 16:10:00,
369558472909520896,"['ThirdPartyObservation', 'EmergingThreats']",[],High,2018-09-05 17:57:00,PUBLIC REPORTS| City of Manila Flood &amp; Traffic Situation
370027228299411456,['ServiceAvailable'],[],Low,2018-09-06 16:37:13,RT @enjoyGLOBE: Updated list of Globe Libreng Tawag Stations for those affected by #MaringPH http://t.co/46mfpngboi
369633227993915392,['InformationWanted'],[],Low,2018-09-05 18:09:30,"RT @OhMyCityHunter: Use The Hastags 

#WalangPasok For Suspensions
#RescuePH for Help
#SAFENOW if You've been rescued and
#FloodPH for Floo…"
369469897606066176,['Donations'],[],Low,2018-09-05 17:51:13,
369956755637166080,"['Weather', 'Official']",[],Medium,2018-09-06 16:33:18,
369640458961420288,['InformationWanted'],[],Low,2018-09-05 18:13:09,
369776186638884864,['Irrelevant'],[],Low,2018-09-06 16:21:54,"RT @juanxi: Thank you to the #rescuePH team and all the amazing volunteers! Hopefully, #reliefPH mode na lang tayo bukas :)"
369663187899396096,['Irrelevant'],[],Low,2018-09-05 18:24:34,My Mom wt our Neighbor hahaha! May AirBed pala kami galing Aussie Lol! #yolo #baha #habagat http://t.co/uBoYgrxwpl
369696125780889600,['Irrelevant'],[],Low,2018-09-06 16:00:47,RT @iamsuperbianca: Orange rainfall warning lowered over Metro Manila as of 140PM. Let's pray it keeps lowering. #MaringPH
369838832771801088,['Weather'],[],Medium,2018-09-06 16:29:49,
370091480842379264,"['GoodsServices', 'MultimediaShare']",[],Low,2018-09-06 16:45:53,RT @bernardokath: “@EnderunColleges: We are still accepting donations until 4pm today for our kitchen operations.  #reliefPH #MaringPH http…
369656976130596864,['Irrelevant'],[],Low,2018-09-05 18:21:25,
371260798296788992,"['FirstPartyObservation', 'EmergingThreats']",[],High,2018-09-06 16:59:47,RT @RescuePH: #FloodPH MT @MarikinaPIO: FLOODED STREET. Katipunan Street NOT passable to light vehicles as per CTMDO. Take alternative rout…
369815885747208192,['ServiceAvailable'],[],Low,2018-09-06 16:28:35,RT @SavetheChildren: We are ready to respond as tens of thousands of #children flee from their homes in flood-hit Manila #Philippines  http…
369933791797993472,['Donations'],[],Low,2018-09-06 16:32:33,Donate to Philippine Flood Victims With Xoom http://t.co/0ZNCOsI4jZ
370159336296697856,['Factoid'],[],High,2018-09-06 16:49:44,@noynoyaquino Rational Use of Doxycyclne for Leptospirosis. Kindly share for public information: http://t.co/kf8ADpWGIK #FloodPH #RescuePH
371833773752467456,"['Weather', 'EmergingThreats', 'Hashtags']",[],Low,2018-09-06 17:01:10,RT @climatehawk1: Adaptation: Most of Manila left underwater as record storms sweep parts of Asia: http://t.co/hItjbgZHe9 #climate #flood
369683739984412672,['Donations'],[],Low,2018-09-05 18:46:01,
369350146007375872,"['FirstPartyObservation', 'EmergingThreats', 'Official']",[],High,2018-09-05 17:35:45,"RT @MMDA: FLOOD UPDATES: as of 1:55 PM, (MANILA) Recto Morayta - gutter deep. Rizal Recto - 1/2 tire deep. Taft Kalaw (cont) http://t.co/Le…"
369376184238231552,['ThirdPartyObservation'],[],Low,2018-09-05 17:41:17,Just saw pictures of Manila under siege by water. Asked my mom if it's baha in our area and she said not at all. #binayforpresident
369616144585355264,"['ThirdPartyObservation', 'Weather']",[],Low,2018-09-05 18:02:44,
369644649066934272,['Irrelevant'],[],Low,2018-09-05 18:15:56,
369656183415504896,['Irrelevant'],[],Low,2018-09-05 18:21:20,
369087058293186560,"['Weather', 'ContinuingNews']",[],Low,2018-09-05 16:21:38,
369356949197828096,"['Factoid', 'Official']",[],Low,2018-09-05 17:38:44,
369619659391115264,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",[],Medium,2018-09-05 18:05:41,RT @inquirerdotnet: #marikinariver 15.1m water level as of 8:30am. #floodPH | via @MarikinaPIO
370743443460341760,['Donations'],[],Low,2018-09-06 16:57:54,
369686646658052096,['Irrelevant'],[],Low,2018-09-05 18:46:25,
369786382996094976,['Donations'],[],Low,2018-09-06 16:25:11,
369288112276373504,['Irrelevant'],[],Low,2018-09-05 17:16:52,Rainy Morning na naman :( let us #Pray for the #FloodVictims and for #floodPH :))
369332894826651648,"['ServiceAvailable', 'Official']",[],Low,2018-09-05 17:33:42,"Emergency Hotlines #MaringPH #RescuePH

http://t.co/yOQiJd1XHZ http://t.co/dLOjsfh9fL"
369426541068828672,['Irrelevant'],[],Low,2018-09-05 17:46:41,"RT @dlsu_cgb: Let's all pray for those affected by #MaringPH to be safe and out of harms way. Stay safe, Lasallians!"
369729738920570880,['FirstPartyObservation'],[],Medium,2018-09-06 16:13:03,
369669156372635648,['Volunteer'],[],Low,2018-09-05 18:26:51,We are also in need of volunteers for repacking and relief operations. Please contact 0926-722-2723. @TulongKabataan #MaringPH #recuePH
369719479632007168,['Donations'],[],Low,2018-09-06 16:10:09,"RT: ""Help victims of #MaringPH by donating goods in kind to any McDo store located in MM starting today until Aug 25 #reliefPH"""
369661820543315968,['Irrelevant'],[],Low,2018-09-05 18:24:01,Heavy rainfall gradually attenuate. #PrayForThePhilippines #safenow
370173550809722880,"['Donations', 'Hashtags']",[],Low,2018-09-06 16:50:18,
369869254067122176,['Volunteer'],[],Low,2018-09-06 16:31:41,
370415813787791360,['Irrelevant'],[],Low,2018-09-06 16:54:44,
370568499044708352,['Irrelevant'],[],Low,2018-09-06 16:57:24,RT @Karen_DaviLa: How can politicians deny the flagrant thievery after seeing the lack of infrastructure all over the Philippines?! #Maring…
369481389973860352,"['Weather', 'MultimediaShare', 'ContinuingNews']",[],Medium,2018-09-05 17:53:37,
370330895921577984,"['Weather', 'Official']",[],Critical,2018-09-06 16:53:04,"RT @dost_pagasa: Yellow Rainfall Advisory No. 33

Weather System: Southwest Monsoon (#Habagat)
Target Areas: #MetroManila... http://t.co/dQ…"
370046790566805504,['Irrelevant'],[],Low,2018-09-06 16:40:41,
369585559720562688,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],Medium,2018-09-05 17:57:46,
369190234002432000,['Irrelevant'],[],Low,2018-09-05 17:07:21,
369866045399760896,['Irrelevant'],[],Low,2018-09-06 16:31:14,WHAT THE F...kaloka. #maringph #maringtyphoon #typhoonmaring #floodph #spreaditout #godiswithus… http://t.co/T66eFCslSJ
369498779575005184,"['Weather', 'EmergingThreats', 'Official']",[],High,2018-09-05 17:55:58,
369977278337261568,['ServiceAvailable'],[],Low,2018-09-06 16:34:05,
369806230430035968,['Volunteer'],[],Low,2018-09-06 16:27:43,Please RT @UAAP_updates VOLUNTEERS! NROC needs you! Call 851-2681 / 511-1259  #reliefPH #rescuePH please share MAP -&gt; http://t.co/VAH1bMwbNH
369721207697862656,['ServiceAvailable'],[],Low,2018-09-06 16:10:33,
369647064977645568,"['FirstPartyObservation', 'EmergingThreats']",[],High,2018-09-05 18:17:04,
369710717760319488,"['ServiceAvailable', 'Factoid']",[],Low,2018-09-06 16:07:15,#SocialBulletin We now have #FloodPH feeds specific to EDSA and TAFT Avenue for your reference. http://t.co/TbZvjZnaNG
369617524515561472,"['InformationWanted', 'Factoid']",[],Low,2018-09-05 18:04:01,
369613648974872576,['Irrelevant'],[],Low,2018-09-05 18:01:52,
369291111186980864,"['FirstPartyObservation', 'EmergingThreats', 'Official']",[],Critical,2018-09-05 17:18:57,"RT @dude_funk: #rescuePH Dela Paz, Biñan(?) Laguna. Newly kidney operated Tita currently on rooftop with other family due to flood. Please …"
369733006270795776,['Irrelevant'],[],Low,2018-09-06 16:13:35,@MMDA hows the flood level in domestic road pasay? #FloodPH
369653998166355968,['ThirdPartyObservation'],[],Low,2018-09-05 18:20:49,
369123364213776384,"['Weather', 'ContinuingNews']",[],Low,2018-09-05 17:00:00,
369669861049266176,['InformationWanted'],[],Low,2018-09-05 18:27:41,"Makati Public Safety Department:
(02) 844-3146, (02) 819-3270 to 71
#MaringPH"
369313986916798464,"['Weather', 'ContinuingNews']",[],Medium,2018-09-05 17:30:47,
370807880577855488,"['Donations', 'Hashtags']",[],Low,2018-09-06 16:59:17,"RT @UAPSEnS: Good day Dragons, we're still encouraging donations from those who can donate! Thank you! #unitas #reliefph"
369494400713236480,"['FirstPartyObservation', 'Weather', 'EmergingThreats']",[],Medium,2018-09-05 17:54:41,
369758155325980672,['ServiceAvailable'],[],Low,2018-09-06 16:18:32,RT @upictus: 2nd batch of donations (almost 200 pcs. of canned goods) on their way to @usc_upd 's Iskoperation. Thank you so much! #reliefPH
369642031812853760,['InformationWanted'],[],Low,2018-09-05 18:15:17,"RT @govph: How #RescuePH works: 1st line, local DRRMCs; nat support/coord is @NDRRMC_Opcen. @pcdspo helps liaise w/ @dswdserves http://t.co…"
369657710129598464,['Irrelevant'],[],Low,2018-09-05 18:21:28,The rain goes on and on again :( #MaringPH
370323773989617664,['GoodsServices'],[],Low,2018-09-06 16:52:38,
369723875279376384,['Donations'],[],Low,2018-09-06 16:11:53,"RT @victoryph: Hi, everyone! @VictoryDasma &amp; @victoryimus are now accepting donations for Maring relief. Pls spread the word! #reliefph #tu…"
369260241105326080,['Irrelevant'],[],Low,2018-09-05 17:11:27,
369718095536865280,['Donations'],[],Low,2018-09-06 16:09:22,
369699175039905792,"['FirstPartyObservation', 'EmergingThreats']",[],High,2018-09-06 16:02:45,Markina river now overflowing #FloodPH http://t.co/PkhcwhCpSH
369731232084410368,['Irrelevant'],[],Low,2018-09-06 16:13:13,RT @ppascual111: #SAFENOW thank you lord! #PrayForThePhilippines http://t.co/Gc4a09jE4w
369774097867083776,['Irrelevant'],[],Low,2018-09-06 16:21:10,
370490610827796480,['Irrelevant'],[],Low,2018-09-06 16:56:41,
369403069752025088,"['MultimediaShare', 'ContinuingNews']",[],Low,2018-09-05 17:44:49,"RT @inquirerdotnet: Rainfall amount in the Philippines as of Aug 19, 2013 06:02 PM. http://t.co/VHpILzOgVW via @nababaha #MaringPH #FloodPH"
369864111816847360,['Irrelevant'],[],Low,2018-09-06 16:31:06,Floods recede in Manila as thousands evacuated
370057389547855872,['GoodsServices'],[],Low,2018-09-06 16:41:27,RT @TOSP_AC: #ReliefPH: UA&amp;P is having a relief drive and needs more food donations especially rice and canned goods via @jayarmira.
369458384228974592,['InformationWanted'],[],High,2018-09-05 17:50:51,"If you or someone you know is in need of rescue, please tweet name, exact location and contact info with hashtag #RescuePH"
369666346218319872,['Irrelevant'],[],Low,2018-09-05 18:25:13,
370467437281431552,['Irrelevant'],[],Low,2018-09-06 16:56:22,
369357095994261504,['Donations'],[],Low,2018-09-05 17:39:33,"RT @annecurtissmith: Help victims of Maring. Pls donate to the Red Cross. For SMART, please text RED &lt;10,25,50, or 100&gt; to 4143 GO #rescuePH"
369697241465769984,"['Weather', 'ContinuingNews']",[],Low,2018-09-06 16:01:41,RT @PhilstarNews: PAGASA sees improved weather across Phl by weekend @PhilstarNews http://t.co/eBsjI5LNSH #MaringUpdates
370324474455158784,['Irrelevant'],[],Low,2018-09-06 16:52:45,Good morning! Be #safe #family #friends #lovedones #rainy #windy #habagat http://t.co/snDNYz4j6N
369089159635283968,"['Weather', 'EmergingThreats']",[],High,2018-09-05 16:49:45,"RT @PIAalerts: PAGASA: Red Rainfall Warning No. 6
Weather System: Southwest Monsoon (#Habagat) enhanced by 
Tropical Storm... http://t.co/M…"
369607961510821888,"['Weather', 'Official']",[],High,2018-09-05 18:00:55,"RT @dost_pagasa: Red Rainfall Warning No. 17A 

Weather System: Southwest Monsoon (#Habagat) enhanced by 
Tropical Storm... http://t.co/vaG…"
370087697613733888,"['ServiceAvailable', 'Factoid', 'Hashtags']",[],Medium,2018-09-06 16:43:51,"RT @TheVoiceABSCBN: Kapamilya, please take note of these #MaringPH hashtags that we can use for easy monitoring. http://t.co/og9d65AXOW"
370144480076115968,"['GoodsServices', 'Hashtags']",[],Low,2018-09-06 16:48:23,RT @juanxi: Help #MaringPH victims by donating Binalot meals http://t.co/K1lyBcNxoO via @socialinfinity #reliefPH
369594048996057088,['Irrelevant'],[],Low,2018-09-05 17:58:34,
370030592168960000,"['Weather', 'Official']",[],High,2018-09-06 16:39:06,"RT @dost_pagasa: ""#MaringPH"" will continue to enhance the Southwest Monsoon (#Habagat) that will bring moderate to heavy... http://t.co/U7V…"
369652291105591296,"['FirstPartyObservation', 'MultimediaShare']",[],Low,2018-09-05 18:20:05,RT @badassprof: Magsaysay st. front of Yakal residence hall abt 8inches of flood #floodPH #updiliman http://t.co/8ue8BbvaAG
370008039396360192,"['Donations', 'MultimediaShare']",[],Low,2018-09-06 16:35:52,RT @JUDENITESgotit: Please donate any supplies to those people who was affected by the flood #MaringPH #sjcsFAMILY http://t.co/5LNJjclzhj
369269485368139776,"['ThirdPartyObservation', 'Factoid']",[],Low,2018-09-05 17:12:10,RT @micaromulo: FYI take note of these numbers: Emergency hotlines via @rapplerdotcom  http://t.co/hgs2dX60EI #rescuePH
370019842142638080,"['ThirdPartyObservation', 'EmergingThreats']",[],Medium,2018-09-06 16:36:36,"RT @MMDA: FLOOD UPDATE(ALONG MANILA) as of 9:30 AM, Lagusnilad-NOT passable to ALL types of vehicles. Infront of (cont) http://t.co/KnRNUhi…"
369596032889278464,['FirstPartyObservation'],[],Low,2018-09-05 17:59:00,Baha Baha Baha again in Manila. never ending rains hounds us in 3 days strait now. Flood waters r inside our house
369630862393868288,['Irrelevant'],[],Low,2018-09-05 18:08:02,So there is a chance that KKT might be cancelled? I wouldn't want TOP to be stranded because of the flood in Manila ._.
371301629854621696,"['Weather', 'MultimediaShare', 'Hashtags']",[],Medium,2018-09-06 17:00:06,"#FloodPH Rainfall amount in the Philippines as of Aug 25, 2013 12:02 AM. http://t.co/4XUCK4OzqP via @nababaha"
369410447507603456,['Irrelevant'],[],Low,2018-09-05 17:45:35,
370435543806795776,['Irrelevant'],[],Low,2018-09-06 16:55:51,"RT @dswdserves: As of Aug 22, a total of 58,387 family food packs were distributed in six regions affected by Habagat #reliefPH @dinkysunfl…"
369705219006816256,['Donations'],[],Low,2018-09-06 16:04:29,"To help those affected by Typhoon Maring: Donate to the Red Cross. For GLOBE subs, please text RED &lt;5,25,50,100,300&gt; to 2899 #RescuePH"
369428759847239680,['Irrelevant'],[],Low,2018-09-05 17:46:45,
369618640179458048,['Irrelevant'],[],Low,2018-09-05 18:04:17,
371594035745411072,"['Donations', 'MultimediaShare', 'Hashtags']",[],Low,2018-09-06 17:00:53,
369604786422685696,"['InformationWanted', 'Factoid']",[],Low,2018-09-05 17:59:53,RT @ukinphilippines: British nationals who have been affected by #MaringPH heavy rain or floods &amp; require assistance may call (02) 8582200.…
369618782781575168,['Irrelevant'],[],Low,2018-09-05 18:04:27,
369422355161825280,['Donations'],[],Low,2018-09-05 17:46:22,
369668476899561472,"['InformationWanted', 'ThirdPartyObservation', 'ServiceAvailable']",[],Medium,2018-09-05 18:25:28,"RT @ohteenquotes: Use of Hashtags: #RescuePH for emergency. #ReliefPH for evacuation centers, relief ops. #FloodPH for flood situation. #Sa…"
369708536709648384,['ContinuingNews'],[],Low,2018-09-06 16:06:18,RT @ABSCBNNews: Floods cover more than half of Manila http://t.co/IFqssllMhe
369737678717079552,['Donations'],[],Low,2018-09-06 16:13:57,RT @PhilippineStar: UA&amp;P University Student Government: We need more sacks of rice. Calling for more donations! | #uapreliefops #reliefPH v…
369272148721799168,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",[],Low,2018-09-05 17:13:21,
369640920343273472,['Irrelevant'],[],Low,2018-09-05 18:14:09,
369680237744766976,['Irrelevant'],[],Low,2018-09-05 18:44:20,
369636700852473856,['Irrelevant'],[],Low,2018-09-05 18:12:41,
369732762996994048,"['Donations', 'MultimediaShare']",[],Low,2018-09-06 16:13:25,RT @WorldVisionPH: Bring urgent help to #MaringPH affected families. You can donate online http://t.co/U6W3SAYzXX #reliefPH http://t.co/G4O…
369444702392553472,"['Weather', 'MultimediaShare', 'ContinuingNews']",[],Low,2018-09-05 17:49:52,"RT @inquirerdotnet: Rainfall amount in the Philippines as of Aug 19, 2013 09:02 PM. http://t.co/ZK7BJpu5P2 via @nababaha #FloodPH"
369608397684879360,['Irrelevant'],[],Low,2018-09-05 18:01:03,
369291291558813696,"['ThirdPartyObservation', 'EmergingThreats']",[],High,2018-09-05 17:19:38,Keep safe to those who are in the area of Northern Luzon which is being flooded right now. #MaringPH
369761187807760384,"['ThirdPartyObservation', 'EmergingThreats']",[],High,2018-09-06 16:20:17,
369091105783955456,['ContinuingNews'],[],Low,2018-09-05 16:50:56,
369992423998783488,"['EmergingThreats', 'ContinuingNews']",[],Medium,2018-09-06 16:35:34,"RT @PhilippineStar: List of areas placed under State of Calamity (as of 8:52 a.m.) http://t.co/tMgy5KJEEU
#MaringPH #Habagat"
370188633535680512,['Irrelevant'],[],Low,2018-09-06 16:50:50,
369472988795502592,['Irrelevant'],[],Low,2018-09-05 17:51:24,"#MaringPH + #HabagatPH = Rain and Flood

#Adamsonian + #Benildean + #Rizalian + #Prayers = No More Maring and Habagat"
370029572927918080,['GoodsServices'],[],Low,2018-09-06 16:37:39,"UA&amp;P Relief Ops need: rice, coffee/milk, noodles, biscuits, towels/blankets &amp; toiletries/medicines! http://t.co/yNdGBuhZIR #unitas #reliefph"
370412953293422592,"['Volunteer', 'MultimediaShare']",[],Low,2018-09-06 16:54:37,
370086036669345792,['GoodsServices'],[],Low,2018-09-06 16:43:18,
369121183150505984,"['ThirdPartyObservation', 'EmergingThreats', 'Factoid']",[],Critical,2018-09-05 16:58:43,
369724386984484864,['Irrelevant'],[],Low,2018-09-06 16:11:58,
369727876637011968,['Irrelevant'],[],Low,2018-09-06 16:12:51,"For those w/ pets,pls include them in your evacuation/rescue plans.They are more important than ANY of your material belongings. #MaringPH"
369716640088195072,"['ThirdPartyObservation', 'EmergingThreats']",[],High,2018-09-06 16:08:38,RT @TagalogKowts: Marikina River nasa Alert Level 4 n (Force Evacuation)  #PrayForThePhilippines #Habagat #FloodPH Keep Safe Everyone!
369801478288179200,['Irrelevant'],[],Low,2018-09-06 16:27:20,A message for everyone! #staysafeanddry #unitephilippines #GodblessPH #maring #habagat @ St. Michael… http://t.co/63iamBvQMW
369118968566394880,"['Weather', 'EmergingThreats', 'Official']",[],Critical,2018-09-05 16:57:12,
370236293399060480,['Irrelevant'],[],Low,2018-09-06 16:51:39,
370007594766589952,['Irrelevant'],[],Low,2018-09-06 16:35:41,".@ayalamuseum: ADVISORY: Museum and FHL will remain closed today, via @InqLearning #walangpasok #FloodPH"
370028776022740992,['Irrelevant'],[],Low,2018-09-06 16:37:24,
370056156435054592,['Irrelevant'],[],Low,2018-09-06 16:41:06,
369635065073897472,['InformationWanted'],[],Low,2018-09-05 18:11:15,(BACOOR TRAFFIC) you may directly tweet @CityOfBacoor to get traffic and other updates in Bacoor || #MaringPH #RescuePH @MMDA
369666065187364864,['Irrelevant'],[],Low,2018-09-05 18:25:05,"RT @coleengarcia: Check #walangpasok for class/work suspensions, use #rescuePH for help, #safenow if you have been… http://t.co/YuNJwh7oBr"
369716149354647552,['Irrelevant'],[],Low,2018-09-06 16:08:21,
369973818061643776,"['Volunteer', 'Donations', 'MultimediaShare']",[],Low,2018-09-06 16:33:43,"RT @WorldVisionPH: Affected families reached 170,000 mark. Children are most vulnerable. Help online http://t.co/67nWyPFsu1 #reliefPH http:…"
369820629488267264,['Irrelevant'],[],Low,2018-09-06 16:28:58,is sleeping in new bed with a view from outside trees! omg #MaringPh
369294407905714176,"['Weather', 'ContinuingNews', 'Sentiment']",[],Low,2018-09-05 17:21:19,"RT @inquirerdotnet: JUST IN: #MaringPH maintains strength but is almost stationary, says @dost_pagasa. More in this bulletin: http://t.co/9…"
369975072166924288,['Irrelevant'],[],Low,2018-09-06 16:33:51,"Ugh that didnt last long. Its raining again. Pls stopp #MaringPH, i need to do some work! #FloodPH #hopefullytherainstops #Philippines"
369225315152703488,['Irrelevant'],[],Low,2018-09-05 17:08:58,
369887180518211584,"['MultimediaShare', 'ServiceAvailable']",[],Low,2018-09-06 16:31:56,"RT @JohnLloydCruzTM: RT @sharon_cuneta12: Thanks! RT @theGEEKchic: hello @sharon_cuneta12, this might be of help too. #fyi #MaringPH http:/…"
371940833362059264,"['ServiceAvailable', 'Hashtags']",[],Low,2018-09-06 17:01:26,"RT @ShutangInaBeks: PUBLIC SERVICE: For rescue concerns, pls use #rescueph unified hashtag so relevant agencies can properly monitor and at…"
369746704897409024,['Weather'],[],Medium,2018-09-06 16:15:36,Typhoon Maring intensifies Southwest Monsoon. http://t.co/5loLRkzXnY #storify #floodph #maringph
369612487148060672,['FirstPartyObservation'],[],Low,2018-09-05 18:01:43,"Slex-Merville. Under the skyway, whats suppose to be pavement is all water. #FloodPH http://t.co/bcF8gW42dY"
369704547913969664,"['Volunteer', 'Donations']",[],Low,2018-09-06 16:04:18,RT @VictoryOrtigas: 1/2 We have started accepting donations and are open to volunteers who want to help out in packing the goods. #reliefPH…
369633513189826560,['Irrelevant'],[],Low,2018-09-05 18:09:40,RT @pcdspo: Reminders: check #walangpasok for class/work suspensions; use #RescuePH for help; #safenow if you've been rescued; #FloodPH for…
369380470842093568,['Irrelevant'],[],Low,2018-09-05 17:43:58,
369093215552430080,['ContinuingNews'],[],Low,2018-09-05 16:52:44,
369227894649663488,"['FirstPartyObservation', 'MultimediaShare']",[],Low,2018-09-05 17:09:23,RT @rapplerdotcom: Tweet us #MaringPH photos using #FloodPH and follow updates on this LIVE BLOG: http://t.co/GZm9op3MFS http://t.co/16EEO9…
369755684885110784,['Irrelevant'],[],Low,2018-09-06 16:15:51,
369377702601445376,"['ThirdPartyObservation', 'Factoid']",[],Low,2018-09-05 17:41:58,"RT @MMDA FLOOD UPDATES: as of 4:33 PM, 
(MANILA)
All reported floods in MANILA have already subsided.

(SOUTHERN)... http://t.co/8y78gNfnfu"
369641729856507904,"['Volunteer', 'Donations']",[],Low,2018-09-05 18:15:00,
369333976982245376,"['Weather', 'Official', 'ContinuingNews']",[],Medium,2018-09-05 17:34:41,
370056789766574080,['ServiceAvailable'],[],Low,2018-09-06 16:41:15,
369799687332585472,['ServiceAvailable'],[],Low,2018-09-06 16:27:06,"don't leave your babies! :( ""@PAWSPhilippines: PAWS Animal Rehab Center is now open for ANIMAL evacuees from the Marikina area. #MaringPH"""
369404172849795072,['Irrelevant'],[],Low,2018-09-05 17:45:23,
369638504428761088,['Irrelevant'],[],Low,2018-09-05 18:12:44,
369737171214667776,['Irrelevant'],[],Low,2018-09-06 16:13:49,"RT @rapplerdotcom: ""Keep calm and be positive Philippines. We've been there"" http://t.co/nFxSp9RGTh #MaringPH"
370747331588538368,"['GoodsServices', 'Hashtags']",[],Low,2018-09-06 16:58:04,"We need a lot more dried goods for donation packs! We can do this, Dragons! #unitas #reliefph"
369574344130699264,['Irrelevant'],[],Low,2018-09-05 17:57:12,@MMDA is Roxas Blvd passable? Thanks! #roxasblvd #maringph #FloodPH
369967677588008960,['Irrelevant'],[],Low,2018-09-06 16:33:25,#walangpasok because of a holiday in the Philippines.  Hoping that the weather is much better. #FloodPH #MaringPH
369280113734459392,"['ThirdPartyObservation', 'KnownAlready']",[],Low,2018-09-05 17:14:18,"RT @twitter_ph: If you or someone you know needs to be rescued, pls use the hashtag #rescuePH so the gov't. designated rescuers can find yo…"
369894143071645696,['Irrelevant'],[],Low,2018-09-06 16:32:06,RT @acidhousepost: The X-men finally found out who's behind all the rain in Manila #staydry #staysafe #xmen #maring #storm #manila http://t…
369452478640570368,['Irrelevant'],[],Low,2018-09-05 17:50:06,will welcome the day when this website can be taken down. #reliefPH #maringPH http://t.co/kFeY9HAYTA
369743244562690048,['ServiceAvailable'],[],Low,2018-09-06 16:14:40,"RT @Pinoy_Humor: Kindly help and retweet these Emergency Hotlines:
- #PrayforThePhilippines
- #FloodPH
- #Baha
- Keep safe everyone!
- http…"
369778057298448384,['ServiceAvailable'],[],Low,2018-09-06 16:22:44,
