postID,categories,indicatorTerms,priority,timestamp,full_text
74309705132032000,"['FirstPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],Low,2018-09-07 19:04:08,"tweet_id
74309705132032000    Storm shelter demand: Storm shelter sales are ...
74309705132032000    Storm shelter demand: Storm shelter sales are ...
Name: Text, dtype: object"
73212444264243200,"['ThirdPartyObservation', 'EmergingThreats', 'ContinuingNews']",[],High,2018-09-07 18:30:14,"RT @txflygirl: Are you kidding me?  RT @TWCBreaking: Tornado warning for #Joplin, Mo.!! Radar and warning info: http://wxch.nl/mGgs3M / OMG!"
73185763981918208,['Sentiment'],[],Low,2018-09-07 18:27:51,All the red x's on the tornado-destroyed buildings and cars on the news reminds me of Ferngully.
76352455218171904,"['MultimediaShare', 'ContinuingNews', 'Advice']",[],Medium,2018-09-07 19:18:48,"tweet_id
76352455218171904    Watch the Tornado in Springfield http://www.yo...
76352455218171904    Watch the Tornado in Springfield http://www.yo...
Name: Text, dtype: object"
75889362948198400,"['MultimediaShare', 'Hashtags', 'ContinuingNews']",[],Medium,2018-09-07 19:15:01,
75124993318600704,"['FirstPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],Medium,2018-09-07 19:10:59,"tweet_id
75124993318600704    RT @TIME: This dog was sucked up by a tornado,...
75124993318600704    RT @TIME: This dog was sucked up by a tornado,...
Name: Text, dtype: object"
73823143323643904,"['ThirdPartyObservation', 'SignificantEventChange', 'ContinuingNews']",[],High,2018-09-07 18:55:12,Missouri town says 232 missing after tornado: Officials Thursday said 232 people were still missing four days af... http://bit.ly/kW9HQn
73533755947618304,"['Sentiment', 'Irrelevant']",[],Low,2018-09-07 18:51:34,The weather be scaring people the only thing we gonna get is alot of rain... No tornado.
74958102906159104,"['Sentiment', 'Irrelevant']",[],Low,2018-09-07 19:09:00,It would be something to see Jamie McMurray win the #Coke600 a week after the tornado in his hometown of Joplin. #nascar
73471289871966208,"['FirstPartyObservation', 'Hashtags', 'ContinuingNews']",[],Medium,2018-09-07 18:48:35,Tornado Watch exp. 10PM in #mswx ALCORN BENTON COAHOMA DESOTO LAFAYETTE MARSHALL PANOLA PRENTISS QUITMAN TATE TIPPAH TISHOMINGO TUNICA UNION
73501193468518400,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],Medium,2018-09-07 18:49:34,"tweet_id
73501193468518400    BREAKING NEWS: We are streaming KTVI Fox 2 cov...
73501193468518400    BREAKING NEWS: We are streaming KTVI Fox 2 cov...
Name: Text, dtype: object"
76009973729071104,"['Sentiment', 'Irrelevant']",[],Low,2018-09-07 19:15:42,So Word ON The Street Its About To Be A Tornado ...
73562498883784704,"['FirstPartyObservation', 'Weather', 'Hashtags', 'ContinuingNews']",[],High,2018-09-07 18:53:07,"tweet_id
73562498883784704    RT @TWCBreaking: Possible #tornado damage repo...
73562498883784704    RT @TWCBreaking: Possible #tornado damage repo...
Name: Text, dtype: object"
73491964103884800,"['ThirdPartyObservation', 'Advice']",[],Low,2018-09-07 18:49:06,more storms... Tornado watch until 10 pm.
73924830025625600,['Sentiment'],[],Low,2018-09-07 18:57:04,
76258694077235200,"['ServiceAvailable', 'Hashtags', 'ContinuingNews']",[],Medium,2018-09-07 19:18:06,"tweet_id
76258694077235200    #Connecticut Connecticut residents help in tor...
76258694077235200    #Connecticut Connecticut residents help in tor...
Name: Text, dtype: object"
74290454534963200,"['Hashtags', 'Advice', 'Sentiment']",[],Low,2018-09-07 19:02:48,"tweet_id
74290454534963200    #PrayN4t/Lords  Healing & Restoration N Joplin...
74290454534963200    #PrayN4t/Lords  Healing & Restoration N Joplin...
Name: Text, dtype: object"
73121834727518208,"['ThirdPartyObservation', 'Hashtags', 'ContinuingNews']",[],Medium,2018-09-07 18:24:45,"SCARY! @twilightus @AngWxGrl Terrifying!!! RT @AngWxGrl #Joplin, MO: Before & After: http://tinyurl.com/4x8rsmt #tornado"
73429563790737408,"['ThirdPartyObservation', 'ServiceAvailable', 'Official', 'ContinuingNews', 'Advice']",[],High,2018-09-07 18:44:16,"tweet_id
73429563790737408    RT @EllisonCampaign: Assistance for tornado vi...
73429563790737408    RT @EllisonCampaign: Assistance for tornado vi...
Name: Text, dtype: object"
76016840236740608,"['ThirdPartyObservation', 'Advice']",[],Medium,2018-09-07 19:16:23,"RT @MarleeMatlin: Tornado Watch for New York City If you know anyone deaf or hard of hearing or physically disabled, reach out/make sure ..."
74151706748919808,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],Medium,2018-09-07 19:00:09,"tweet_id
74151706748919808    ""@NSSL: The research phased array radar captur...
74151706748919808    ""@NSSL: The research phased array radar captur...
Name: Text, dtype: object"
74920217951744000,"['Hashtags', 'ContinuingNews']",[],Low,2018-09-07 19:05:03,"tweet_id
74920217951744000    RT @Bill_Gross: Amazing - and stunningly sad -...
74920217951744000    RT @Bill_Gross: Amazing - and stunningly sad -...
Name: Text, dtype: object"
73214313971712000,"['FirstPartyObservation', 'EmergingThreats', 'Hashtags', 'ContinuingNews', 'Advice']",[],Critical,2018-09-07 18:31:03,RT @WxChrisB: People in SW Hunt and NE Kaufman need to take tornado precautions at this time. #txwx
73199761230020608,"['Hashtags', 'Irrelevant']",[],Low,2018-09-07 18:28:12,"today is SHINee day i guess..  well, it's #SHINe3Years !! XD"
76194544613470208,['Irrelevant'],[],Low,2018-09-07 19:17:46,Tornado's treffen Massachusetts http://t.co/10b55ha
78638584948736000,['Advice'],[],Low,2018-09-07 19:24:42,Becareful dude! RT @mud_Ball Potential Tornado warning for the night... Had one land last night near my house.... I slept thru it tho &gt;_&gt;
73559501835468800,"['Advice', 'Irrelevant']",[],Low,2018-09-07 18:52:28,
73203170666491904,"['Sentiment', 'Irrelevant']",[],Low,2018-09-07 18:28:28,"It's interesting when an opera lecture is interrupted by a tornado warning, and we're whisked away deep within the bowels of the Winspear."
74072846904721408,"['Advice', 'Irrelevant']",[],Low,2018-09-07 18:57:20,"tweet_id
74072846904721408    RT @ShawnRyanTV: Hey Guy on CNN w/Home Video o...
74072846904721408    RT @ShawnRyanTV: Hey Guy on CNN w/Home Video o...
Name: Text, dtype: object"
76835618067447808,"['FirstPartyObservation', 'MultimediaShare', 'Official', 'Hashtags', 'ContinuingNews']",[],Medium,2018-09-07 19:20:43,"tweet_id
76835618067447808    BREAKING #WEATHER: All damage has been surveye...
76835618067447808    BREAKING #WEATHER: All damage has been surveye...
Name: Text, dtype: object"
73050416832708608,"['FirstPartyObservation', 'ServiceAvailable', 'Hashtags', 'ContinuingNews']",[],High,2018-09-07 18:23:43,"tweet_id
73050416832708608    Metro Appliances & More on North Main St is se...
73050416832708608    Metro Appliances & More on North Main St is se...
Name: Text, dtype: object"
80701436245188608,"['MultimediaShare', 'ServiceAvailable', 'Hashtags', 'ContinuingNews']",[],Medium,2018-09-07 19:26:12,"tweet_id
80701436245188608    @koamnews and @NewsAt9 will show you a new she...
80701436245188608    @koamnews and @NewsAt9 will show you a new she...
Name: Text, dtype: object"
77720662453649408,"['MultimediaShare', 'Factoid', 'Official', 'ContinuingNews']",[],High,2018-09-07 19:21:45,"tweet_id
77720662453649408    Death toll from Joplin tornado rises to 141: o...
77720662453649408    Death toll from Joplin tornado rises to 141: o...
Name: Text, dtype: object"
75566354673045504,"['MultimediaShare', 'ServiceAvailable', 'Hashtags', 'ContinuingNews', 'Advice']",[],Medium,2018-09-07 19:14:45,"tweet_id
75566354673045504    RT @pndblog: More than $486,000 Raised in Just...
75566354673045504    RT @pndblog: More than $486,000 Raised in Just...
Name: Text, dtype: object"
72827930719432704,['Irrelevant'],[],Low,2018-09-07 18:18:47,"tweet_id
72827930719432704    I subscribed to CBS's channel on YouTube. http...
72827930719432704    I subscribed to CBS's channel on YouTube. http...
Name: Text, dtype: object"
72676276212731904,"['Factoid', 'Hashtags', 'ContinuingNews']",[],Low,2018-09-07 18:13:23,"tweet_id
72676276212731904    #Joplin Tornados strike 4-States; at least 25 ...
72676276212731904    #Joplin Tornados strike 4-States; at least 25 ...
Name: Text, dtype: object"
73127029050060800,"['MovePeople', 'FirstPartyObservation', 'EmergingThreats', 'MultimediaShare', 'Official', 'Advice']",[],Critical,2018-09-07 18:26:35,"RT @TWCBreaking: LARGE, multivortex #tornado now near Binger, OK or 6 miles south of Hinton.  TAKE COVER NOW below ground!  http://wxch. ..."
76172556494848000,"['MultimediaShare', 'Factoid', 'ContinuingNews']",[],Medium,2018-09-07 19:17:00,"tweet_id
76172556494848000    VIDEO: Violent tornado caught on film: At leas...
76172556494848000    VIDEO: Violent tornado caught on film: At leas...
Name: Text, dtype: object"
78495934572539904,"['ThirdPartyObservation', 'EmergingThreats', 'MultimediaShare', 'ContinuingNews']",[],High,2018-09-07 19:23:54,RT @CBCNews: Possible tornado strikes near Hamilton overnight http://bit.ly/lWg59P
73023697123938304,"['Donations', 'ThirdPartyObservation', 'Hashtags', 'ContinuingNews']",[],High,2018-09-07 18:23:00,"tweet_id
73023697123938304    RT @feedthechildren Help disaster victims at h...
73023697123938304    RT @feedthechildren Help disaster victims at h...
Name: Text, dtype: object"
76709118286643200,['Unknown'],[],Low,2018-09-07 19:20:19,"tweet_id
76709118286643200    RT @studentadvisor: This Week in College News:...
76709118286643200    RT @studentadvisor: This Week in College News:...
Name: Text, dtype: object"
73576686217728000,['Irrelevant'],[],Low,2018-09-07 18:53:34,new twitcon with my love (:
74956419295739904,"['Hashtags', 'Advice']",[],Medium,2018-09-07 19:08:46,Tornado warning. #FML
74209988796616704,"['SignificantEventChange', 'MultimediaShare', 'ContinuingNews']",[],Critical,2018-09-07 19:00:57,"Missing List in Joplin Tornado Drops to 156: Ninety of the people unaccounted for after the Joplin, Mo., tornado... http://bit.ly/jH9dl1"
