event_name,tweet_id
albertaFloods2013,350010969444990976
albertaFloods2013,349904622846083072
albertaFloods2013,348217606676824064
albertaFloods2013,348086199140880384
albertaFloods2013,347793432514801664
albertaFloods2013,348246358647508992
albertaFloods2013,352142128878592000
albertaFloods2013,350101616730456064
albertaFloods2013,347921186816147456
albertaFloods2013,348263601414475776
albertaFloods2013,348972807918600192
albertaFloods2013,348500655087951872
albertaFloods2013,348139420685320192
albertaFloods2013,348598206206193664
albertaFloods2013,350107933373235200
albertaFloods2013,349575533597696000
albertaFloods2013,348916436443480064
albertaFloods2013,348281951490306048
albertaFloods2013,348546117157400576
albertaFloods2013,349548123808473088
albertaFloods2013,354689577153343488
albertaFloods2013,349196032942415872
albertaFloods2013,349875640239009792
albertaFloods2013,352603552633470976
albertaFloods2013,349324378674171904
albertaFloods2013,348515419046424576
albertaFloods2013,349188353175977984
albertaFloods2013,348965090374057984
albertaFloods2013,348178062791290880
albertaFloods2013,347819248455913472
albertaFloods2013,347831613293473792
albertaFloods2013,353568968151277568
albertaFloods2013,348358803730878464
albertaFloods2013,349941771821776896
albertaFloods2013,349238064058605568
albertaFloods2013,348602513789952000
albertaFloods2013,348922744676679680
albertaFloods2013,348365644665856000
albertaFloods2013,354362073314107392
albertaFloods2013,348944827678859264
albertaFloods2013,352043285876977664
albertaFloods2013,348657220076044288
albertaFloods2013,348680917897838592
albertaFloods2013,348820189774753792
albertaFloods2013,349342443524734976
albertaFloods2013,348307129926565888
albertaFloods2013,354395665473880064
albertaFloods2013,349224910729646080
albertaFloods2013,348548570829434880
albertaFloods2013,348078351589707776
albertaFloods2013,348316315422953472
albertaFloods2013,349555296080887808
albertaFloods2013,348630816949153792
albertaFloods2013,349721331769688064
albertaFloods2013,350021199369211904
albertaFloods2013,349724435567218688
albertaFloods2013,350323822559375360
albertaFloods2013,348170575962845184
albertaFloods2013,347934679892099072
albertaFloods2013,348876963852722176
albertaFloods2013,352612109022015488
albertaFloods2013,348145074569355264
albertaFloods2013,348309529068445696
albertaFloods2013,350035854250606592
albertaFloods2013,348465464898375680
albertaFloods2013,348158001452044288
albertaFloods2013,348234065134096384
albertaFloods2013,350641394295115776
albertaFloods2013,348276276630528000
albertaFloods2013,352542206734778368
albertaFloods2013,352600079741362176
albertaFloods2013,348902972731838464
albertaFloods2013,348465582313713664
albertaFloods2013,349980703351508992
albertaFloods2013,351741648327294976
albertaFloods2013,350614403965652992
albertaFloods2013,348154868306935808
albertaFloods2013,349172121244676096
albertaFloods2013,348086928966553600
albertaFloods2013,349682614174621696
albertaFloods2013,349532466459058176
albertaFloods2013,349308201222684672
albertaFloods2013,349164697297223680
albertaFloods2013,347915021206036480
albertaFloods2013,349753686630739968
albertaFloods2013,354314602164654080
albertaFloods2013,348942877352669184
albertaFloods2013,348051789083447296
albertaFloods2013,350261264527798272
albertaFloods2013,348199046910967808
albertaFloods2013,348127290745565184
albertaFloods2013,349534517482098688
albertaFloods2013,350424267764142080
albertaFloods2013,348868717838471168
albertaFloods2013,347884541186297856
albertaFloods2013,348049947792384000
albertaFloods2013,348136853771272192
albertaFloods2013,348877882426265600
albertaFloods2013,350044712629047296
albertaFloods2013,352132125450973184
albertaFloods2013,347945157301256192
albertaFloods2013,347878031651635200
albertaFloods2013,349990224425783296
albertaFloods2013,348944215310471168
albertaFloods2013,348133288575107072
albertaFloods2013,348492887245328384
albertaFloods2013,348207041237630976
albertaFloods2013,350375462863781888
albertaFloods2013,348346078208331776
albertaFloods2013,348156944449679360
albertaFloods2013,348486704841228288
albertaFloods2013,349579920835481600
albertaFloods2013,348068046209970176
albertaFloods2013,348199478903324672
albertaFloods2013,348194529641377792
albertaFloods2013,348166079681540096
albertaFloods2013,348218403619741696
albertaFloods2013,348177597219340288
albertaFloods2013,349562799669772288
albertaFloods2013,352852388102684672
albertaFloods2013,348518732554973184
albertaFloods2013,347922340274905088
albertaFloods2013,349345274671546368
albertaFloods2013,348116553318928384
albertaFloods2013,348171003781857280
albertaFloods2013,349886910312886272
albertaFloods2013,349946691740381184
albertaFloods2013,347916199809658880
albertaFloods2013,348092075373371392
albertaFloods2013,347914811511808000
albertaFloods2013,350600357233180672
albertaFloods2013,348130566509563904
albertaFloods2013,355502957535567872
albertaFloods2013,348115232121552896
albertaFloods2013,348120638554259456
albertaFloods2013,348099004363587584
albertaFloods2013,348905854227054592
albertaFloods2013,348234375508393984
albertaFloods2013,348117555778551808
albertaFloods2013,350100241019703296
albertaFloods2013,348090158551269376
albertaFloods2013,353165513851015168
albertaFloods2013,350020968648945664
albertaFloods2013,350725741777911808
albertaFloods2013,348557299192840192
albertaFloods2013,349845067948765184
albertaFloods2013,349575596482904064
albertaFloods2013,348305477354000384
albertaFloods2013,350073464566198272
albertaFloods2013,348121724904157184
albertaFloods2013,348092062777880576
albertaFloods2013,347922013106606080
albertaFloods2013,348819136996061184
albertaFloods2013,349939318145560576
albertaFloods2013,348991661315072000
albertaFloods2013,348222950220120064
albertaFloods2013,348854671139553280
albertaFloods2013,348216906244816896
albertaFloods2013,348138284007964672
albertaFloods2013,348481201914408960
albertaFloods2013,348163303027122176
albertaFloods2013,348099193098874880
albertaFloods2013,349272688067481600
albertaFloods2013,354313666860023808
albertaFloods2013,348400193114345472
albertaFloods2013,347904782914174976
albertaFloods2013,350657106157912064
albertaFloods2013,348171955893043200
albertaFloods2013,349155679568805888
albertaFloods2013,349199627486117888
albertaFloods2013,348142327308619776
albertaFloods2013,355472532058546176
albertaFloods2013,348641600508923904
albertaFloods2013,349706488132014080
albertaFloods2013,354453345567649792
albertaFloods2013,348112442917797888
albertaFloods2013,349647428145790976
albertaFloods2013,347852572230553600
albertaFloods2013,348077579858755584
albertaFloods2013,348188443685302272
albertaFloods2013,347979277955895296
albertaFloods2013,348203450892439552
albertaFloods2013,349653178540769280
albertaFloods2013,348121913643638784
albertaFloods2013,348648982463016960
albertaFloods2013,350304474243403776
albertaFloods2013,354376833048911872
albertaFloods2013,349181604545036288
albertaFloods2013,348853182144843776
albertaFloods2013,347921258152865792
albertaFloods2013,355738488672485376
albertaFloods2013,349181210301456384
albertaFloods2013,348638626743214080
albertaFloods2013,349333362843979776
albertaFloods2013,349301217693937664
albertaFloods2013,349607720653033472
albertaFloods2013,347944733642981376
albertaFloods2013,354987137847934976
albertaFloods2013,350670372745641984
albertaFloods2013,348251509240250368
albertaFloods2013,349812813738418176
albertaFloods2013,355084001108692992
albertaFloods2013,348944362115313664
albertaFloods2013,348648663683301376
albertaFloods2013,348141509436129280
albertaFloods2013,347881596789067776
albertaFloods2013,349311925760425984
albertaFloods2013,347968645370101760
albertaFloods2013,347928778544128000
albertaFloods2013,347686624563429376
albertaFloods2013,348903157281198080
albertaFloods2013,349947790631256064
albertaFloods2013,348085729362067456
albertaFloods2013,348835515740598272
albertaFloods2013,348457608971173888
albertaFloods2013,354439470801616896
albertaFloods2013,347966007148683264
albertaFloods2013,348534809309614080
albertaFloods2013,349724817253085184
albertaFloods2013,347904308957814784
albertaFloods2013,348149650592772096
albertaFloods2013,348188636627484672
albertaFloods2013,348527574160375808
albertaFloods2013,349285220618481664
albertaFloods2013,348866264183218176
albertaFloods2013,347933274821242880
albertaFloods2013,348185612555268096
albertaFloods2013,347802211222433792
albertaFloods2013,347949078967091200
albertaFloods2013,348093300097556480
albertaFloods2013,353320136897343488
albertaFloods2013,347965428364099584
albertaFloods2013,348135280877899776
albertaFloods2013,348225663955771392
albertaFloods2013,348129597616963584
albertaFloods2013,349921140019429376
albertaFloods2013,348748534285205504
albertaFloods2013,349623721943760896
albertaFloods2013,348514483708260352
albertaFloods2013,348814594564829184
albertaFloods2013,349621704466767872
albertaFloods2013,348581043110035456
albertaFloods2013,348098622660952064
albertaFloods2013,348534217921142784
albertaFloods2013,348075403019157504
albertaFloods2013,348102284279955456
albertaFloods2013,349200151748935680
albertaFloods2013,348301220118683648
albertaFloods2013,348057631732146176
albertaFloods2013,348168990511742976
albertaFloods2013,349577693626511360
albertaFloods2013,348853085688442880
albertaFloods2013,348494908895674368
albertaFloods2013,349882195902611456
albertaFloods2013,348142507672092672
albertaFloods2013,349982691430633472
albertaFloods2013,348888510775828480
albertaFloods2013,353011381588590592
albertaFloods2013,349963070480723968
albertaFloods2013,349578033394483200
albertaFloods2013,350609643439001600
albertaFloods2013,347928887579254784
albertaFloods2013,348129949913321472
albertaFloods2013,353009414443241472
albertaFloods2013,348417012294365184
albertaFloods2013,348949747601653760
albertaFloods2013,348328856421269504
albertaFloods2013,348180801688576000
albertaFloods2013,348895309755191296
albertaFloods2013,352868754264293376
albertaFloods2013,348553864045268992
albertaFloods2013,348076518678855680
albertaFloods2013,355185180283109376
albertaFloods2013,348201341174292480
albertaFloods2013,347994553594298368
albertaFloods2013,348118088450969600
albertaFloods2013,350100987589038080
albertaFloods2013,348142402814488576
albertaFloods2013,348163105903214592
albertaFloods2013,356443085615538176
albertaFloods2013,348479473882112000
albertaFloods2013,349569841927163904
albertaFloods2013,353325488816664576
albertaFloods2013,348090145985138688
albertaFloods2013,348115659948949504
albertaFloods2013,350106754757046272
albertaFloods2013,348572415439278080
albertaFloods2013,347920062780407808
albertaFloods2013,348083380577001472
albertaFloods2013,349363721245696000
albertaFloods2013,347961057878351872
albertaFloods2013,348241593905582080
albertaFloods2013,348501204533387264
albertaFloods2013,350644359676440576
albertaFloods2013,348236158087598080
albertaFloods2013,350367502045417472
albertaFloods2013,348269813187088384
albertaFloods2013,350438939443728384
albertaFloods2013,348996916761198592
albertaFloods2013,348509580566872064
albertaFloods2013,350261398766493696
albertaFloods2013,349534991442657280
albertaFloods2013,350661489218166784
albertaFloods2013,352856926331219968
albertaFloods2013,348609761547259904
albertaFloods2013,349292342542483456
albertaFloods2013,349938592539353088
albertaFloods2013,348964503196680192
albertaFloods2013,349922930999820288
albertaFloods2013,348126846128373760
albertaFloods2013,349269584269942784
albertaFloods2013,347887263289597952
albertaFloods2013,349525340357533696
albertaFloods2013,354243307393662976
albertaFloods2013,348926066573840384
albertaFloods2013,348125923394064384
albertaFloods2013,348190331113701376
albertaFloods2013,348149604434456576
albertaFloods2013,349975972176609280
albertaFloods2013,350446845698387968
albertaFloods2013,348015923589963776
albertaFloods2013,352796817777369088
albertaFloods2013,348316873290551296
albertaFloods2013,348129400480481280
albertaFloods2013,348931909243506688
albertaFloods2013,348445822955958272
albertaFloods2013,347918284366168064
albertaFloods2013,348083074371821568
albertaFloods2013,354803305706295296
albertaFloods2013,352393543832190976
albertaFloods2013,348097955795963904
albertaFloods2013,347922856157523968
albertaFloods2013,347994360647917568
albertaFloods2013,350563417985253376
albertaFloods2013,347917680411553792
albertaFloods2013,349261694788313088
albertaFloods2013,348060488044802048
albertaFloods2013,349402975720062976
albertaFloods2013,349622866284785664
albertaFloods2013,348121355797020672
