categories,indicatorTerms,postID,priority,timestamp
"['FirstPartyObservation', 'Sentiment']",[],541589868435238912,Low,2018-09-20 13:56:34
"['ThirdPartyObservation', 'ContinuingNews']",[],541691256049770496,Low,2018-09-24 17:55:06
"['FirstPartyObservation', 'Sentiment']",[],541619033611583488,Low,2018-09-20 16:15:14
"['FirstPartyObservation', 'Sentiment']",[],541575236710191104,Low,2018-09-20 13:06:34
"['FirstPartyObservation', 'Sentiment']",[],541664651184836608,Low,2018-09-24 17:04:59
"['FirstPartyObservation', 'Irrelevant']",[],541683742277107712,Low,2018-09-24 17:37:18
"['ThirdPartyObservation', 'Weather', 'ContinuingNews']",[],541586566653546496,Low,2018-09-20 13:39:52
"['ThirdPartyObservation', 'ContinuingNews']",[],541717751208087552,Low,2018-09-24 18:44:02
"['FirstPartyObservation', 'Sentiment']",[],541730787272712192,Low,2018-09-26 15:36:02
"['FirstPartyObservation', 'Weather', 'ContinuingNews']",[],541592907531419648,Low,2018-09-20 14:10:49
['Irrelevant'],[],541577205927534592,Low,2018-09-20 13:09:56
"['ThirdPartyObservation', 'ContinuingNews', 'Advice']",[],541716151596621824,Low,2018-09-24 18:38:25
"['ThirdPartyObservation', 'ContinuingNews', 'Sentiment']",[],541639859807330304,Low,2018-09-24 16:10:37
"['ThirdPartyObservation', 'ContinuingNews']",[],541649623106875392,Low,2018-09-24 16:37:01
"['FirstPartyObservation', 'Sentiment']",[],541621376302333952,Low,2018-09-20 16:22:10
"['FirstPartyObservation', 'MultimediaShare', 'Irrelevant']",[],541592920252354560,Low,2018-09-20 14:11:06
"['FirstPartyObservation', 'Sentiment']",[],541769551537389568,Low,2018-09-26 16:59:31
"['FirstPartyObservation', 'Sentiment']",[],541776519010738176,Low,2018-09-26 17:13:39
"['FirstPartyObservation', 'Sentiment']",[],541589623198461952,Low,2018-09-20 13:56:03
"['FirstPartyObservation', 'Sentiment']",[],541648286604476416,Low,2018-09-24 16:31:25
"['ThirdPartyObservation', 'ContinuingNews']",[],541616565591220224,Low,2018-09-20 16:02:10
"['FirstPartyObservation', 'ContinuingNews', 'KnownAlready']",[],541653486950023168,Low,2018-09-24 16:43:48
