event_name,tweet_id
typhoonHagupit2014,541390335272710144
typhoonHagupit2014,541396560450301952
typhoonHagupit2014,541377205012406272
typhoonHagupit2014,541463260516470784
typhoonHagupit2014,541146050879176704
typhoonHagupit2014,541436329360244736
typhoonHagupit2014,541296300403093504
typhoonHagupit2014,541142262160187392
typhoonHagupit2014,541269072718336000
typhoonHagupit2014,541465916383313920
typhoonHagupit2014,541146092016922624
typhoonHagupit2014,541407375609978880
typhoonHagupit2014,541399568605122560
typhoonHagupit2014,541379950079508480
typhoonHagupit2014,541463609826496512
typhoonHagupit2014,541439409367703552
typhoonHagupit2014,541405938880888832
typhoonHagupit2014,541454143953850368
typhoonHagupit2014,541374110530416640
typhoonHagupit2014,541458754126901248
typhoonHagupit2014,541409395448356864
typhoonHagupit2014,541448696211050496
typhoonHagupit2014,541141005387300864
typhoonHagupit2014,541415178336604160
typhoonHagupit2014,541351911195021312
typhoonHagupit2014,541349515023101952
typhoonHagupit2014,541413967600840704
typhoonHagupit2014,541283704148996096
typhoonHagupit2014,541273685035077632
typhoonHagupit2014,541263319643213824
typhoonHagupit2014,541314518564225024
typhoonHagupit2014,541239019758055424
typhoonHagupit2014,541460086548213760
typhoonHagupit2014,541362306970443776
typhoonHagupit2014,541320540397371392
typhoonHagupit2014,541454890254340096
typhoonHagupit2014,541369907896532992
typhoonHagupit2014,541365439214141440
typhoonHagupit2014,541439967302385664
typhoonHagupit2014,541160171347517440
typhoonHagupit2014,541333591813152768
typhoonHagupit2014,541155443288973312
typhoonHagupit2014,541355755706646528
typhoonHagupit2014,541417983105462272
typhoonHagupit2014,541382375943712768
typhoonHagupit2014,541250790774411264
typhoonHagupit2014,541403410654703616
typhoonHagupit2014,541386935982637056
typhoonHagupit2014,541423360584851456
typhoonHagupit2014,541422651143512064
typhoonHagupit2014,541214443535753216
typhoonHagupit2014,541461159673475072
typhoonHagupit2014,541401052524711936
typhoonHagupit2014,541386517239709696
typhoonHagupit2014,541436157762871296
typhoonHagupit2014,541396811307421696
typhoonHagupit2014,541401920406298624
typhoonHagupit2014,541462676207976448
typhoonHagupit2014,541428288330432512
typhoonHagupit2014,541460406829473792
typhoonHagupit2014,541436462198059008
typhoonHagupit2014,541415184980787200
typhoonHagupit2014,541167476625530880
typhoonHagupit2014,541445886426222592
typhoonHagupit2014,541274366692954112
typhoonHagupit2014,541261137409368064
typhoonHagupit2014,541458669477445632
typhoonHagupit2014,541421366507868160
typhoonHagupit2014,541144417994678272
typhoonHagupit2014,541412578417594368
typhoonHagupit2014,541147366879801344
typhoonHagupit2014,541259506097733632
typhoonHagupit2014,541352983309459456
typhoonHagupit2014,541344251494551552
typhoonHagupit2014,541280769269047296
typhoonHagupit2014,541436172136742912
typhoonHagupit2014,541144444586577920
typhoonHagupit2014,541465353172172800
typhoonHagupit2014,541172292420513792
typhoonHagupit2014,541394065414447104
typhoonHagupit2014,541457069191081984
typhoonHagupit2014,541100743558987776
typhoonHagupit2014,541107621772525568
typhoonHagupit2014,541385144859246592
typhoonHagupit2014,541365256589938688
typhoonHagupit2014,541407441615740928
typhoonHagupit2014,541382425071591424
typhoonHagupit2014,541226342818123776
typhoonHagupit2014,541139141917147136
typhoonHagupit2014,541329979301445632
typhoonHagupit2014,541454458920525824
typhoonHagupit2014,541431279669891072
typhoonHagupit2014,541466843530022912
typhoonHagupit2014,541303628468727808
typhoonHagupit2014,541160452429213696
typhoonHagupit2014,541379347890720768
typhoonHagupit2014,541305408879861760
typhoonHagupit2014,541419478090002432
typhoonHagupit2014,541261477265813504
typhoonHagupit2014,541292627845316608
typhoonHagupit2014,541143223263952896
typhoonHagupit2014,541395691105693696
typhoonHagupit2014,541427035487207424
typhoonHagupit2014,541151688862621696
typhoonHagupit2014,541299897840828416
typhoonHagupit2014,541454052911886336
typhoonHagupit2014,541450313060720640
typhoonHagupit2014,541292404201226240
typhoonHagupit2014,541307128636379136
typhoonHagupit2014,541272533459140608
typhoonHagupit2014,541417275572514816
typhoonHagupit2014,541368442842918912
typhoonHagupit2014,541362317716238336
typhoonHagupit2014,541387878111010816
typhoonHagupit2014,541156786464501760
typhoonHagupit2014,541428628228034560
typhoonHagupit2014,541419983381602304
typhoonHagupit2014,541271070008147968
typhoonHagupit2014,541396762242461696
typhoonHagupit2014,541395198744752128
typhoonHagupit2014,541249531703087104
typhoonHagupit2014,541282972948004864
typhoonHagupit2014,541289777018847232
typhoonHagupit2014,541459496623538176
typhoonHagupit2014,541357481222361088
typhoonHagupit2014,541363126575185920
typhoonHagupit2014,541370493501046784
typhoonHagupit2014,541278529778769920
typhoonHagupit2014,541407125336248320
typhoonHagupit2014,541147272193400832
typhoonHagupit2014,541320084460150784
typhoonHagupit2014,541146156764758016
typhoonHagupit2014,541393849923284992
typhoonHagupit2014,541466309641633792
typhoonHagupit2014,541172966491684864
typhoonHagupit2014,541461671475027968
typhoonHagupit2014,541169405367816192
typhoonHagupit2014,541141199591972864
typhoonHagupit2014,541468252292276224
typhoonHagupit2014,541401108204093440
typhoonHagupit2014,541342210914930688
typhoonHagupit2014,541414894763905024
typhoonHagupit2014,541385388409892864
typhoonHagupit2014,541444845311889408
typhoonHagupit2014,541278497734275072
typhoonHagupit2014,541144486978387968
typhoonHagupit2014,541404491283959808
typhoonHagupit2014,541103479586963456
typhoonHagupit2014,541099261123784704
typhoonHagupit2014,541436943033065472
typhoonHagupit2014,541403354576855040
typhoonHagupit2014,541359640064188416
typhoonHagupit2014,541439685478727680
typhoonHagupit2014,541261943345270784
typhoonHagupit2014,541410732706119680
typhoonHagupit2014,541400774320742400
typhoonHagupit2014,541308561696260096
typhoonHagupit2014,541463234780225536
typhoonHagupit2014,541452773074554880
typhoonHagupit2014,541460659804717056
typhoonHagupit2014,541399615879143424
typhoonHagupit2014,541099151904083968
typhoonHagupit2014,541280322516553728
typhoonHagupit2014,541458521372368896
typhoonHagupit2014,541420249094963200
typhoonHagupit2014,541375044404785152
typhoonHagupit2014,541411512170995712
typhoonHagupit2014,541385338157924352
typhoonHagupit2014,541274158261211136
typhoonHagupit2014,541394493660876800
typhoonHagupit2014,541459718678405120
typhoonHagupit2014,541397510464348160
typhoonHagupit2014,541141817081614336
typhoonHagupit2014,541422462420807680
typhoonHagupit2014,541147053976326144
typhoonHagupit2014,541162193488605184
typhoonHagupit2014,541417327011450880
typhoonHagupit2014,541352372640174080
typhoonHagupit2014,541349011085479936
typhoonHagupit2014,541153335189843968
typhoonHagupit2014,541399377089007616
typhoonHagupit2014,541347316326993920
typhoonHagupit2014,541459586537238528
typhoonHagupit2014,541297441379999744
typhoonHagupit2014,541384514623127552
typhoonHagupit2014,541409307237941248
typhoonHagupit2014,541281740770136064
typhoonHagupit2014,541453626040807424
typhoonHagupit2014,541436612291223552
typhoonHagupit2014,541240706560720896
typhoonHagupit2014,541352860060250112
typhoonHagupit2014,541291261215670272
typhoonHagupit2014,541417190453288960
typhoonHagupit2014,541158374616748032
typhoonHagupit2014,541445806532747264
typhoonHagupit2014,541438771908980736
typhoonHagupit2014,541295168817610752
typhoonHagupit2014,541437005763051520
typhoonHagupit2014,541442463479521280
typhoonHagupit2014,541141191325020160
typhoonHagupit2014,541466618467848192
typhoonHagupit2014,541433838765740032
typhoonHagupit2014,541412271923007488
typhoonHagupit2014,541432782677737472
typhoonHagupit2014,541446339230326784
typhoonHagupit2014,541389763966550016
typhoonHagupit2014,541390529917767680
typhoonHagupit2014,541316333301157888
typhoonHagupit2014,541434203540185088
typhoonHagupit2014,541466546065793024
typhoonHagupit2014,541464920743612416
typhoonHagupit2014,541396480058081280
typhoonHagupit2014,541145852299845632
typhoonHagupit2014,541433186383720448
typhoonHagupit2014,541384518951661568
typhoonHagupit2014,541467308074344448
typhoonHagupit2014,541387378032533504
typhoonHagupit2014,541357238267297792
typhoonHagupit2014,541274126833696768
typhoonHagupit2014,541462336058310656
typhoonHagupit2014,541284083486044160
typhoonHagupit2014,541398514509422592
typhoonHagupit2014,541254801506308096
typhoonHagupit2014,541440539745587200
typhoonHagupit2014,541382992045035520
typhoonHagupit2014,541295036285980672
typhoonHagupit2014,541310813575725056
typhoonHagupit2014,541399505829380096
typhoonHagupit2014,541458355340849152
typhoonHagupit2014,541262117211742208
typhoonHagupit2014,541309601749422080
typhoonHagupit2014,541459863881011200
typhoonHagupit2014,541448474911592448
typhoonHagupit2014,541379192936759296
typhoonHagupit2014,541419213118660608
typhoonHagupit2014,541428670691557376
typhoonHagupit2014,541390517657808896
typhoonHagupit2014,541145810751070208
typhoonHagupit2014,541384902961156096
typhoonHagupit2014,541466602794131456
typhoonHagupit2014,541149706647502848
typhoonHagupit2014,541413690051137536
typhoonHagupit2014,541357981603225600
typhoonHagupit2014,541467887328690176
typhoonHagupit2014,541415877149609984
typhoonHagupit2014,541146794873196544
typhoonHagupit2014,541226867970158592
typhoonHagupit2014,541254261300936704
typhoonHagupit2014,541421667407233024
typhoonHagupit2014,541258496985939968
typhoonHagupit2014,541385701456355328
typhoonHagupit2014,541324260946739200
typhoonHagupit2014,541314920327827456
typhoonHagupit2014,541171571755614208
typhoonHagupit2014,541186590333095936
typhoonHagupit2014,541304388183007232
typhoonHagupit2014,541386378492125184
