postID,categories,indicatorTerms,priority,timestamp,full_text
295163796685717504,"['EmergingThreats', 'Official', 'Hashtags', 'ContinuingNews']",[],Critical,2018-09-13 16:15:07,RT @QPSmedia: EMERGENCY ALERT - Biloela. People in low-lying areas of town should move to higher ground or the Civic Centre. #bigwet
295456835916398592,"['MultimediaShare', 'Hashtags', 'ContinuingNews']",[],Medium,2018-09-13 17:22:37,
298313161151488000,"['ThirdPartyObservation', 'Advice']",[],Medium,2018-09-17 17:13:05,RT @NeroliRoocke: Most major freight routes are open now but there's lots of road repairs needed after Qld's flooding - Qld Country Hour ...
296380157403463680,"['ThirdPartyObservation', 'SignificantEventChange', 'Official', 'Hashtags', 'ContinuingNews']",[],High,2018-09-14 18:55:33,
297864009913360384,"['Official', 'Hashtags', 'ContinuingNews']",[],Medium,2018-09-17 17:09:10,"Police: Latest road information, have a look at the State Highways and Motorways report #bigwet #qldtrafficDMR - Traffic &amp; Travel Informa..."
295750244237447168,"['ServiceAvailable', 'Hashtags', 'ContinuingNews']",[],Medium,2018-09-13 19:33:08,
295691494629711872,['KnownAlready'],[],Low,2018-09-13 18:56:22,Flooding hits eastern Australia: Hundreds of homes are inundated and and several people reported missing as floo... http://t.co/SFxJvX5u
295984571625918464,['Hashtags'],[],Low,2018-09-14 16:36:32,
294318355005968384,['Sentiment'],[],Low,2018-09-12 18:49:41,"just saw the news, queensland is starting to flood, in between bushfires, cyclones, snow storms, and floods are... http://t.co/SjeaqMox"
295350711628230656,"['Hashtags', 'Sentiment']",[],Low,2018-09-13 16:30:43,
296019870909353984,"['Sentiment', 'Irrelevant']",[],Low,2018-09-14 16:43:35,"All my thoughts go out to the people back home in Australia struggling with floods, bushfires and other natural disasters. Be safe. xxx"
295831487931105280,"['Official', 'Hashtags', 'ContinuingNews']",[],High,2018-09-14 16:02:52,RT @theqldpremier: UPDATE SCHOOL CLOSURES: An updated school closures list is available now at http://t.co/SJftSrAB - PT #bigwet
296003919975424000,['ContinuingNews'],[],Low,2018-09-14 16:41:09,
296407927907041280,"['ThirdPartyObservation', 'SignificantEventChange', 'Hashtags', 'ContinuingNews']",[],High,2018-09-17 15:48:27,RT @gold_coast_city: Updated #goldcoast road closure information is available here http://t.co/X9qWMTEB #bigwet #qldfloods
295756598637367296,"['Factoid', 'Advice']",[],Low,2018-09-13 19:38:59,Queensland's flood crisis deepens as death toll rises to three - The Australian http://t.co/illtwx2P
295850836255469568,['Unknown'],[],Low,2018-09-14 16:07:49,
295487290761957376,"['Official', 'ContinuingNews', 'Advice']",[],Medium,2018-09-13 18:00:43,
296239358808309760,"['Factoid', 'Hashtags', 'PastNews', 'Irrelevant']",[],Low,2018-09-14 18:44:01,"#in Massive Floods Hit Queensland, New So. Wales; 4 Dead, Thousands Evacuated: Massive summer floods killed four... http://t.co/i34AfBaQ"
295598964097576960,"['ThirdPartyObservation', 'EmergingThreats', 'MultimediaShare', 'Hashtags', 'ContinuingNews']",[],High,2018-09-13 18:26:41,RT @BBCWorld: Australian state of #Queensland on alert for more tornadoes &amp; #floods - VIDEO http://t.co/Tr0Q3LYd
295709433688907776,"['SignificantEventChange', 'MultimediaShare', 'Hashtags', 'ContinuingNews']",[],High,2018-09-13 19:09:45,Aptly named Creek St under water in the #Brisbane CBD #bigwet http://t.co/AHeniZRH
295431955313467392,"['ThirdPartyObservation', 'MultimediaShare', 'Hashtags']",[],Medium,2018-09-13 17:00:32,
295695969964658688,"['Sentiment', 'Irrelevant']",[],Low,2018-09-13 19:00:45,RT @clubwah: Will people of Queensland remember Abbott didn't want a levy to help pay for the last floods/storms.? What will he pledge i ...
295019986576084992,"['Official', 'Hashtags', 'ContinuingNews']",[],Medium,2018-09-12 19:25:05,Premier Newman: weather situation has deteriorated. #bigwet
295710893306683392,"['Hashtags', 'Sentiment']",[],Low,2018-09-13 19:09:58,Watching the news coverage of the QLD floods #besafe everyone in the affected areas
