tweet_id,tfidf_amp,tfidf_baltimor,tfidf_donat,tfidf_earthquak,tfidf_god,tfidf_help,tfidf_india,tfidf_kathmandu,tfidf_love,tfidf_nepal,tfidf_nepal earthquak,tfidf_nepalearthquak,tfidf_nepalquak,tfidf_news,tfidf_peopl,tfidf_pleas,tfidf_prayer,tfidf_quak,tfidf_thank,tfidf_thi
591907253239820288,0.0,0.0,0.0,0.6295491940529663,0.0,0.0,0.0,0.0,0.0,0.3132925355961019,0.0,0.0,0.0,0.0,0.710996202104502,0.0,0.0,0.0,0.0,0.0
591909766785605632,0.6931101317677076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2906597645530405,0.0,0.0,0.0,0.0,0.6596326602821618,0.0,0.0,0.0,0.0,0.0
591908028993114113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44836409118933807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8938510176377039
591906719099420672,0.0,0.0,0.0,0.6084126869472739,0.0,0.0,0.0,0.7936208177471143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591909837744701440,0.5761034458667594,0.0,0.0,0.48547041371957766,0.0,0.0,0.0,0.0,0.0,0.24159233036568517,0.6116015393799018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591906664422330368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591907197820370944,0.0,0.0,0.0,0.6084126869472739,0.0,0.0,0.0,0.7936208177471143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591906033276035073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28031206709690676,0.0,0.0,0.0,0.0,0.636149261362877,0.7188457847878954,0.0,0.0,0.0,0.0
591906701516742658,0.0,0.0,0.0,0.0,0.0,0.0,0.935675181482188,0.0,0.0,0.35286251537712865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591906212108578816,0.0,0.0,0.0,0.6084126869472739,0.0,0.0,0.0,0.7936208177471143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591907977294143488,0.0,0.0,0.0,0.6693628835867973,0.0,0.0,0.0,0.0,0.0,0.33310565244752377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6640737567348051
591907839355957248,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591908557815095296,0.0,0.0,0.0,0.47082749493620957,0.0,0.0,0.0,0.0,0.0,0.23430534279187024,0.5931542119716122,0.0,0.0,0.6095822808871771,0.0,0.0,0.0,0.0,0.0,0.0
591909140508909569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591906203543830529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591906473283817472,0.0,0.0,0.0,0.49433283135129463,0.0,0.0,0.0,0.6448136836605107,0.0,0.0,0.0,0.0,0.5829668645921269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591907490956062720,0.0,0.0,0.0,0.4932478605616927,0.0,0.0,0.0,0.0,0.0,0.24546274440901586,0.6213996616272248,0.0,0.0,0.0,0.5570610825466786,0.0,0.0,0.0,0.0,0.0
591907705998200833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591909472315920384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591909693611585536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31427439750285985,0.0,0.0,0.0,0.0,0.713224471237591,0.0,0.0,0.0,0.0,0.6265320875279041
591906241238077440,0.0,0.0,0.0,0.5939371152091052,0.0,0.0,0.0,0.0,0.0,0.29557033281316436,0.7482492108501027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591907778077134848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591908085070856192,0.0,0.0,0.0,0.5121668832457301,0.0,0.506355032626576,0.0,0.0,0.0,0.2548777172875032,0.6452340768050038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591906395106234368,0.0,0.0,0.0,0.0,0.0,0.0,0.935675181482188,0.0,0.0,0.35286251537712865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591909609029259264,0.0,0.0,0.0,0.646744861816651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7627064203963154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591908136908230657,0.0,0.0,0.0,0.0,0.0,0.893224292139671,0.0,0.0,0.0,0.44961134764547883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591906341893120000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9343143973084759,0.0,0.3564500062871359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591905390272520192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7222296235676411,0.0,0.6916533603195631,0.0,0.0,0.0,0.0,0.0
591906113408274432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591909823635001346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260059017025493,0.0,0.0,0.0,0.6765845237447045,0.0,0.0,0.0,0.688914138258815,0.0,0.0
591906534805938176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3531659224140318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9355607042012004,0.0,0.0
591903889319796736,0.0,0.0,0.0,0.43025806736539696,0.0,0.0,0.5677654772852896,0.0,0.0,0.0,0.0,0.0,0.0,0.5570568772969435,0.0,0.0,0.0,0.0,0.0,0.4268582829536975
591904385828950017,0.0,0.0,0.0,0.0,0.0,0.5743521186955599,0.0,0.0,0.0,0.2891045758408093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7658578118540198,0.0,0.0
591908120080850944,0.0,0.0,0.0,0.8952686451097012,0.0,0.0,0.0,0.0,0.0,0.4455267142197422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591907384877973504,0.0,0.0,0.0,0.8952686451097012,0.0,0.0,0.0,0.0,0.0,0.4455267142197422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591906190529028096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7033531632278431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7108405783137223,0.0,0.0
591907685957763072,0.565912090664732,0.0,0.0,0.4768823702669862,0.0,0.0,0.6292905748903361,0.0,0.0,0.23731852629367883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591907503606226945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7033531632278431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7108405783137223,0.0,0.0
591907246356959232,0.0,0.0,0.0,0.5848143171585539,0.0,0.0,0.0,0.0,0.0,0.2910304103416761,0.0,0.0,0.0,0.7571614852214354,0.0,0.0,0.0,0.0,0.0,0.0
591907531829616640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8426502283108643,0.0,0.0,0.0,0.5384613196206839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591907320105279488,0.0,0.0,0.0,0.5939371152091052,0.0,0.0,0.0,0.0,0.0,0.29557033281316436,0.7482492108501027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591908835264221184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44836409118933807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8938510176377039
591904807025188864,0.0,0.0,0.0,0.4064549868491561,0.0,0.0,0.0,0.0,0.0,0.20227063212623037,0.0,0.0,0.0,0.890999963549218,0.0,0.0,0.0,0.0,0.0,0.0
591909655523254272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591909503563538433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591903131505659904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591908613146288129,0.0,0.0,0.0,0.6640465224773298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7476912571280777,0.0,0.0,0.0
591903857657151488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591906736438513664,0.0,0.0,0.0,0.48410095414585014,0.0,0.0,0.0,0.0,0.0,0.24091082450990395,0.0,0.0,0.570900408562807,0.0,0.0,0.6178033379092863,0.0,0.0,0.0,0.0
591908141584945152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591909033579188224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591906354945634304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591908124803485699,0.0,0.0,0.0,0.0,0.0,0.4072281090739081,0.0,0.0,0.0,0.20498141455741992,0.0,0.0,0.0,0.0,0.0,0.8900269023271872,0.0,0.0,0.0,0.0
591907359728926722,0.0,0.0,0.0,0.0,0.9156430782304069,0.0,0.0,0.0,0.0,0.4019922303835548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591906860195708929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591906158492852225,0.0,0.0,0.0,0.0,0.0,0.6261715294214166,0.0,0.0,0.0,0.3151882765368981,0.0,0.0,0.0,0.0,0.0,0.0,0.713137831050733,0.0,0.0,0.0
591909433829011456,0.0,0.0,0.0,0.46746821139921646,0.0,0.0,0.6168677179860411,0.0,0.0,0.23263360932444202,0.5889221456615419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591908564123459584,0.0,0.0,0.0,0.8952686451097012,0.0,0.0,0.0,0.0,0.0,0.4455267142197422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591906128654565376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44836409118933807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8938510176377039
591905456597106689,0.0,0.0,0.0,0.5939371152091052,0.0,0.0,0.0,0.0,0.0,0.29557033281316436,0.7482492108501027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591909466561470464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591903330449907712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591908943271591936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5126214287058101,0.0,0.8586147394679491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591908737545175040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363302765067342,0.0,0.0,0.0,0.0,0.0,0.9316711334448566,0.0,0.0,0.0,0.0
591907880552521728,0.0,0.0,0.0,0.0,0.7084010668882316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7058101220807301,0.0,0.0,0.0,0.0,0.0
591909733600071680,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591908832336433153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591906490090278912,0.0,0.0,0.0,0.6295491940529663,0.0,0.0,0.0,0.0,0.0,0.3132925355961019,0.0,0.0,0.0,0.0,0.710996202104502,0.0,0.0,0.0,0.0,0.0
591907210315239424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7417852568517486,0.0,0.0,0.0,0.0,0.6706374823385473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591906240277557248,0.0,0.0,0.0,0.0,0.0,0.893224292139671,0.0,0.0,0.0,0.44961134764547883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591907032774508544,0.0,0.0,0.0,0.5823071893963343,0.0,0.0,0.0,0.7595684931349758,0.0,0.2897827486480244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591907293014466561,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591909782220484608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79375677822843,0.0,0.0,0.0,0.0,0.0,0.6082352974108153
591906654536400896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6432684802819477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7656406874479397
591910854758502401,0.0,0.0,0.0,0.6084126869472739,0.0,0.0,0.0,0.7936208177471143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591910393477365760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591912029801197568,0.0,0.0,0.0,0.8952686451097012,0.0,0.0,0.0,0.0,0.0,0.4455267142197422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591911076700106752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591910414444863488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591910752610492418,0.0,0.0,0.0,0.8952686451097012,0.0,0.0,0.0,0.0,0.0,0.4455267142197422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591911988978155520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591910555230851072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591910068385353728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591910918088314881,0.0,0.0,0.0,0.4932478605616927,0.0,0.0,0.0,0.0,0.0,0.24546274440901586,0.6213996616272248,0.0,0.0,0.0,0.5570610825466786,0.0,0.0,0.0,0.0,0.0
591911201270956032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
