tweet_id,tfidf_cruz,tfidf_florida,tfidf_florida school,tfidf_gun,tfidf_high,tfidf_high school,tfidf_kill,tfidf_nikola,tfidf_nikola cruz,tfidf_parkland,tfidf_peopl,tfidf_rt,tfidf_school,tfidf_school shoot,tfidf_shoot,tfidf_student,tfidf_thi,tfidf_trump,tfidf_victim,tfidf_wa
966843468713746432,0.6173354803987773,0.0,0.0,0.0,0.0,0.0,0.7867000093052057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
966742939274801152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61188922450787,0.0,0.0,0.0,0.7909434726522228,0.0,0.0,0.0,0.0
966620813700018177,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
966135462372040704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40121629051130486,0.20753360207641863,0.0,0.0,0.0,0.0,0.0,0.0,0.89216326546072
965839563980652544,0.0,0.45040599944892146,0.6642441259536507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3049532420708073,0.3993935118044748,0.32156262170140565,0.0,0.0,0.0,0.0,0.0
965593079297159168,0.0,0.0,0.0,0.0,0.5804940349666631,0.5878692806189274,0.0,0.0,0.0,0.0,0.0,0.5004310434023137,0.25885353980963655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
967486862205079552,0.5941505679545046,0.0,0.0,0.0,0.0,0.0,0.757154370969519,0.0,0.0,0.0,0.0,0.0,0.2714817878257979,0.0,0.0,0.0,0.0,0.0,0.0,0.0
967443634877427712,0.4844293085755523,0.0,0.0,0.0,0.0,0.0,0.617331343596068,0.0,0.0,0.0,0.6198630955355269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
966559153824129024,0.4606418503871726,0.0,0.0,0.0,0.0,0.0,0.3467022000546959,0.47923338677265537,0.484233742123858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30500588302853904,0.3323117895263906,0.0,0.0
965251768186818560,0.5343926916562701,0.0,0.0,0.0,0.0,0.0,0.6810020626500415,0.0,0.0,0.5006602058989265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964823737492271104,0.425113900425064,0.0,0.0,0.47947395218644073,0.0,0.0,0.5417428935141316,0.0,0.0,0.0,0.5439646479019016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964762070548819969,0.0,0.3043738256185587,0.4488806232788571,0.0,0.0,0.0,0.5747515144855397,0.0,0.0,0.0,0.5771086412969362,0.0,0.2060802587830545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964712330872475648,0.37495303727241946,0.25304162722263224,0.0,0.0,0.0,0.0,0.4778205161975844,0.3900861673374327,0.39415635424033557,0.0,0.47978011703617074,0.0,0.17132512598595037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964680330794987520,0.37433879490168354,0.2526270982722048,0.0,0.0,0.0,0.0,0.4770377578852621,0.38944713410287174,0.39351065328740975,0.0,0.4789941485355178,0.0,0.0,0.0,0.18036045730434674,0.0,0.0,0.0,0.0,0.0
964259331700117504,0.4844293085755523,0.0,0.0,0.0,0.0,0.0,0.617331343596068,0.0,0.0,0.0,0.6198630955355269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964251217173065729,0.0,0.271573254133858,0.0,0.0,0.4123440549964668,0.41758293518414075,0.5128139346081935,0.0,0.0,0.0,0.0,0.35547267198787547,0.31132270564425757,0.24081516634636024,0.19388686582796935,0.0,0.0,0.0,0.0,0.0
964246457623695365,0.0,0.277929681725952,0.40988165952609046,0.0,0.0,0.0,0.5248168273597276,0.0,0.0,0.0,0.5269691658636965,0.0,0.318609506557381,0.24645167194718137,0.19842497039067444,0.0,0.0,0.0,0.0,0.0
964232904112070656,0.0,0.4912914758690239,0.724540697451583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33263528583393387,0.0,0.3507523771736795,0.0,0.0,0.0,0.0,0.0
964216648906477573,0.38389103403089764,0.2590735432735821,0.0,0.0,0.3933650819792306,0.3983628320608254,0.48921063122632463,0.0,0.0,0.0,0.0,0.3391113199366605,0.17540911322831995,0.22973115897715496,0.1849628288487602,0.0,0.0,0.0,0.0,0.0
964162133104578560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
964063502317989888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6814429829040425,0.0,0.6425120520891036,0.0,0.0,0.35044789052167225,0.0,0.0,0.0,0.0,0.0
967581217905397760,0.0,0.0,0.0,0.0,0.5167994013477872,0.5233653991157091,0.0,0.0,0.0,0.0,0.0,0.0,0.23045086831608586,0.0,0.24300245141148424,0.0,0.0,0.0,0.5889390831617429,0.0
967407551011868672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.727584786593548,0.0,0.6860177682229676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
966868487317741568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
966648466251419648,0.0,0.471213789707223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3364181245043411,0.0,0.0,0.0,0.815340671066235,0.0
966105684336107521,0.0,0.35526036808920575,0.5239264418682507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24053365443760655,0.31502396990648707,0.2536343998284744,0.0,0.0,0.0,0.6147066008001647,0.0
965557741417844737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.432752331199354,0.0,0.0,0.35735161422382206,0.2764195699936651,0.22255294337443535,0.0,0.5178409472187157,0.0,0.5393777950163218,0.0
965505625336692737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.727584786593548,0.0,0.6860177682229676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964674557113196544,0.0,0.0,0.0,0.0,0.0,0.0,0.6308148890317872,0.0,0.0,0.46376351783395553,0.0,0.4372686446307066,0.22618208443041024,0.2962278951175822,0.23850116679344488,0.0,0.0,0.0,0.0,0.0
964494050257711105,0.0,0.0,0.0,0.3991757885945838,0.0,0.0,0.763637255250916,0.0,0.0,0.0,0.0,0.0,0.1617143885255584,0.21179534640769407,0.17052221641586626,0.0,0.39677473922266004,0.0,0.0,0.0
964284421644800000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6814429829040425,0.0,0.6425120520891036,0.0,0.0,0.35044789052167225,0.0,0.0,0.0,0.0,0.0
964179249069518849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8882104751334166,0.4594367767857405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
967478935196848128,0.0,0.3211822277133253,0.0,0.0,0.4876679870059401,0.4938638666950752,0.6064909537767347,0.0,0.0,0.0,0.0,0.0,0.21746060611213155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
967417959550304256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5513286743976629,0.2851809072357196,0.0,0.30071338008143106,0.0,0.0,0.0,0.0,0.7240718237682835
967197209568555008,0.0,0.0,0.0,0.0,0.0,0.0,0.5708399309633925,0.0,0.0,0.0,0.0,0.0,0.20467773939131845,0.2680639188112611,0.2158255804583556,0.5114855712903097,0.502187575342678,0.0,0.0,0.0
967058771905269765,0.0,0.0,0.0,0.0,0.4090286201223181,0.41422537731618325,0.5086906759310095,0.0,0.0,0.0,0.0,0.35261450905516256,0.1823937884360752,0.0,0.19232792671191748,0.4557984241738544,0.0,0.0,0.0,0.0
967039622655049730,0.0,0.33081588764820463,0.0,0.0,0.5022952831094333,0.5086770043326643,0.0,0.0,0.0,0.0,0.0,0.4330176323636982,0.2239832009126972,0.29334804440924156,0.23618252035450119,0.0,0.0,0.0,0.0,0.0
