TRECIS-CTIT-H-Test-029	Q0	1130846431227473921	1	1	["Report-EmergingThreats","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Report-MultimediaShare","Report-NewSubEvent","Report-News","Report-Official","Report-ThirdPartyObservation"]	Baseline-BiLSTM
TRECIS-CTIT-H-Test-029	Q0	1131334093269020683	2	0.88	["Other-Advice","CallToAction-Donations","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ServiceAvailable","Report-ThirdPartyObservation"]	Baseline-BiLSTM
TRECIS-CTIT-H-Test-029	Q0	1132454212938403840	3	0.88	["Other-Advice","Report-EmergingThreats","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Report-MultimediaShare","Report-News","Report-Official","Report-ThirdPartyObservation","Report-Weather"]	Baseline-BiLSTM
TRECIS-CTIT-H-Test-029	Q0	1132862539329486848	4	0.82	["Other-Advice","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Report-MultimediaShare","Report-News","Report-Official","Report-ServiceAvailable","Report-ThirdPartyObservation"]	Baseline-BiLSTM
TRECIS-CTIT-H-Test-029	Q0	1130613766964621313	5	0.82	["Other-Advice","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Report-MultimediaShare","Report-News","Report-Official","Report-ServiceAvailable","Report-ThirdPartyObservation"]	Baseline-BiLSTM
TRECIS-CTIT-H-Test-029	Q0	1130782068852576258	6	0.82	["Other-Advice","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Report-MultimediaShare","Report-News","Report-Official","Report-ServiceAvailable","Report-ThirdPartyObservation"]	Baseline-BiLSTM
TRECIS-CTIT-H-Test-029	Q0	1132460502288818177	7	0.82	["Other-Advice","Report-Factoid","Report-FirstPartyObservation","Report-MultimediaShare","Report-News","Report-Official","Other-Sentiment","Report-ServiceAvailable","Report-ThirdPartyObservation"]	Baseline-BiLSTM
TRECIS-CTIT-H-Test-029	Q0	1134079669769265158	8	0.82	["Other-Advice","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Report-MultimediaShare","Report-News","Report-Official","Report-ServiceAvailable","Report-ThirdPartyObservation"]	Baseline-BiLSTM
TRECIS-CTIT-H-Test-029	Q0	1134902361309163520	9	0.82	["Other-Advice","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Report-News","Report-Official","Other-Sentiment","Report-ServiceAvailable","Report-ThirdPartyObservation"]	Baseline-BiLSTM
TRECIS-CTIT-H-Test-029	Q0	1131280070515912704	10	0.82	["Other-Advice","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Report-MultimediaShare","Report-News","Report-Official","Report-ServiceAvailable","Report-ThirdPartyObservation"]	Baseline-BiLSTM
TRECIS-CTIT-H-Test-029	Q0	1131286500816097288	11	0.82	["Other-Advice","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Report-MultimediaShare","Report-News","Report-Official","Report-ServiceAvailable","Report-ThirdPartyObservation"]	Baseline-BiLSTM
TRECIS-CTIT-H-Test-029	Q0	1132263689858572288	12	0.82	["Other-Advice","CallToAction-Donations","Report-FirstPartyObservation","Report-Hashtags","Report-MultimediaShare","Report-News","Other-Sentiment","Report-ServiceAvailable","Report-ThirdPartyObservation"]	Baseline-BiLSTM
TRECIS-CTIT-H-Test-029	Q0	1133929435328143360	13	0.82	["Other-Advice","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Report-MultimediaShare","Report-News","Report-Official","Report-ServiceAvailable","Report-ThirdPartyObservation"]	Baseline-BiLSTM
TRECIS-CTIT-H-Test-029	Q0	1132028412753657856	14	0.82	["Other-Advice","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Report-News","Report-Official","Other-Sentiment","Report-ServiceAvailable","Report-ThirdPartyObservation"]	Baseline-BiLSTM
TRECIS-CTIT-H-Test-029	Q0	1134197591846129664	15	0.82	["Other-Advice","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Report-MultimediaShare","Report-News","Report-Official","Report-ServiceAvailable","Report-ThirdPartyObservation"]	Baseline-BiLSTM
TRECIS-CTIT-H-Test-029	Q0	1134497848194736128	16	0.82	["Other-Advice","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Report-News","Report-Official","Other-Sentiment","Report-ServiceAvailable","Report-ThirdPartyObservation"]	Baseline-BiLSTM
TRECIS-CTIT-H-Test-029	Q0	1130586025263165442	17	0.82	["Other-Advice","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Report-MultimediaShare","Report-News","Report-Official","Report-ServiceAvailable","Report-ThirdPartyObservation"]	Baseline-BiLSTM
TRECIS-CTIT-H-Test-029	Q0	1133830910191853568	18	0.82	["Other-Advice","Report-Factoid","Report-FirstPartyObservation","Report-Hashtags","Report-MultimediaShare","Report-News","Report-Official","Report-ServiceAvailable","Report-ThirdPartyObservation"]	Baseline-BiLSTM
TRECIS-CTIT-H-Test-029	Q0	1131313550465458176	19	0.76	["Other-Advice","CallToAction-Donations","Report-FirstPartyObservation","Report-Hashtags","Report-News","Other-Sentiment","Report-ServiceAvailable","Report-ThirdPartyObservation"]	Baseline-BiLSTM
