categories,indicatorTerms,postID,priority,timestamp
"['FirstPartyObservation', 'MultimediaShare', 'Sentiment']",[],592774177842671616,Low,2018-09-19 18:06:14
"['FirstPartyObservation', 'Sentiment']",[],592769460022472704,Low,2018-09-19 17:49:46
"['FirstPartyObservation', 'Sentiment']",[],592693177091563520,Low,2018-09-18 14:12:17
"['FirstPartyObservation', 'Advice']",[],592656077352730624,Low,2018-09-17 15:56:07
"['FirstPartyObservation', 'Sentiment']",[],592667031079616512,Low,2018-09-17 16:49:20
"['FirstPartyObservation', 'Sentiment']",[],592774577027158016,Low,2018-09-19 18:07:10
"['FirstPartyObservation', 'ContinuingNews']",[],592742820475215872,Low,2018-09-18 17:47:18
"['FirstPartyObservation', 'Sentiment']",[],592739243866378240,Low,2018-09-18 17:31:57
"['FirstPartyObservation', 'Sentiment']",[],592708553158307840,Low,2018-09-18 15:56:01
"['FirstPartyObservation', 'Sentiment']",[],592659290168655872,Low,2018-09-17 16:25:24
"['ThirdPartyObservation', 'Sentiment']",[],592693025639407616,Low,2018-09-18 14:07:46
"['FirstPartyObservation', 'Sentiment']",[],592752421249613824,Low,2018-09-19 16:31:30
"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],592673607274364928,Low,2018-09-17 17:54:58
"['FirstPartyObservation', 'Sentiment']",[],592672355807264768,Low,2018-09-17 17:46:35
"['ThirdPartyObservation', 'ContinuingNews']",[],592748082007257088,Low,2018-09-19 16:08:36
"['ThirdPartyObservation', 'Sentiment']",[],592707611864244224,Low,2018-09-18 15:37:44
"['FirstPartyObservation', 'Sentiment']",[],592705875447537664,Low,2018-09-18 15:23:32
"['FirstPartyObservation', 'Sentiment']",[],592749230126702592,Low,2018-09-19 16:12:47
"['FirstPartyObservation', 'Sentiment']",[],592689073787133952,Low,2018-09-18 13:39:19
"['FirstPartyObservation', 'Advice']",[],592702351993151488,Low,2018-09-18 15:01:48
"['SearchAndRescue', 'FirstPartyObservation', 'ContinuingNews', 'Sentiment']",[],592758972601475072,High,2018-09-19 17:11:09
"['FirstPartyObservation', 'Sentiment']",[],592741497927241728,Low,2018-09-18 17:42:37
"['FirstPartyObservation', 'Sentiment']",[],592680086475780096,Low,2018-09-17 18:04:05
['Irrelevant'],[],592738673059352576,Low,2018-09-18 17:27:54
"['FirstPartyObservation', 'Sentiment']",[],592709138729304064,Low,2018-09-18 15:58:41
"['FirstPartyObservation', 'ContinuingNews', 'Advice', 'Sentiment']",[],592672272072253440,Low,2018-09-17 17:42:34
"['FirstPartyObservation', 'Sentiment']",[],592667057377927168,Low,2018-09-17 16:50:06
"['FirstPartyObservation', 'Sentiment']",[],592681527877697536,Low,2018-09-17 18:20:56
"['FirstPartyObservation', 'Sentiment']",[],592746575488778240,Low,2018-09-19 16:01:31
"['FirstPartyObservation', 'Sentiment']",[],592668545684795392,Low,2018-09-17 17:14:41
"['FirstPartyObservation', 'Sentiment']",[],592697071355953152,Low,2018-09-18 14:42:38
"['FirstPartyObservation', 'Sentiment']",[],592758680216535040,Low,2018-09-19 17:08:44
"['FirstPartyObservation', 'Sentiment']",[],592685426466541568,Low,2018-09-17 18:57:32
"['FirstPartyObservation', 'Sentiment']",[],592744908332605440,Low,2018-09-18 17:56:43
"['FirstPartyObservation', 'Advice']",[],592759380594024448,Low,2018-09-19 17:14:30
"['FirstPartyObservation', 'Advice']",[],592696384916213760,Low,2018-09-18 14:39:10
"['FirstPartyObservation', 'Sentiment']",[],592701435227287552,Low,2018-09-18 14:48:39
"['FirstPartyObservation', 'Sentiment']",[],592743882141659136,Low,2018-09-18 17:53:22
"['FirstPartyObservation', 'ContinuingNews']",[],592679978619293696,Low,2018-09-17 18:02:58
"['FirstPartyObservation', 'Sentiment']",[],592742966046916608,Low,2018-09-18 17:47:55
"['ThirdPartyObservation', 'Sentiment']",[],592704707711369216,Medium,2018-09-18 15:15:39
"['FirstPartyObservation', 'MultimediaShare', 'Advice']",[],592753508765593600,Low,2018-09-19 16:37:57
"['FirstPartyObservation', 'Sentiment']",[],592696462607257600,Low,2018-09-18 14:39:35
"['FirstPartyObservation', 'Sentiment']",[],592692425887449088,Low,2018-09-18 14:05:04
"['FirstPartyObservation', 'Sentiment']",[],592735084840615936,Low,2018-09-18 17:06:19
"['FirstPartyObservation', 'Sentiment']",[],592690113148276736,Low,2018-09-18 13:47:03
['KnownAlready'],[],592738418712571904,Low,2018-09-18 17:26:42
"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],592655737131814912,High,2018-09-17 15:54:45
['Irrelevant'],[],592758548536414208,Low,2018-09-19 17:07:34
"['FirstPartyObservation', 'Sentiment']",[],592690453675401216,Low,2018-09-18 13:51:45
['Irrelevant'],[],592757002020990976,Low,2018-09-19 16:56:01
"['FirstPartyObservation', 'Sentiment']",[],592772778643890176,Low,2018-09-19 17:55:53
"['FirstPartyObservation', 'Sentiment']",[],592683508797186048,Low,2018-09-17 18:43:34
"['FirstPartyObservation', 'Advice']",[],592657302861283328,Low,2018-09-17 16:06:56
"['ThirdPartyObservation', 'Sentiment']",[],592731606898614272,Low,2018-09-18 16:33:19
"['FirstPartyObservation', 'Sentiment']",[],592683644000575488,Low,2018-09-17 18:44:22
"['ThirdPartyObservation', 'Sentiment']",[],592692187114110976,Low,2018-09-18 13:59:47
"['FirstPartyObservation', 'Sentiment']",[],592691542218899456,Low,2018-09-18 13:53:43
"['FirstPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],592693093608103936,Low,2018-09-18 14:10:31
"['FirstPartyObservation', 'ContinuingNews']",[],592691537772941312,Low,2018-09-18 13:53:31
"['Donations', 'FirstPartyObservation', 'ContinuingNews', 'Sentiment']",[],592685291372212224,Low,2018-09-17 18:56:40
"['FirstPartyObservation', 'Sentiment']",[],592658270067777536,Low,2018-09-17 16:14:58
"['FirstPartyObservation', 'Advice']",[],592720829525454848,Low,2018-09-18 16:26:13
"['FirstPartyObservation', 'Sentiment']",[],592692009602781184,Low,2018-09-18 13:57:14
['KnownAlready'],[],592770006309548032,Low,2018-09-19 17:51:16
"['ThirdPartyObservation', 'Advice']",[],592735133582622720,Low,2018-09-18 17:06:38
"['ThirdPartyObservation', 'Sentiment']",[],592702842210787328,Low,2018-09-18 15:04:19
"['FirstPartyObservation', 'Sentiment']",[],592702885621825536,Low,2018-09-18 15:04:26
"['FirstPartyObservation', 'Advice']",[],592694838916685824,Low,2018-09-18 14:27:05
"['FirstPartyObservation', 'Sentiment']",[],592667830811762688,Low,2018-09-17 16:52:08
"['FirstPartyObservation', 'MultimediaShare', 'Sentiment']",[],592686831742877696,Low,2018-09-18 13:29:43
"['FirstPartyObservation', 'Sentiment']",[],592708670397534208,Low,2018-09-18 15:56:29
"['FirstPartyObservation', 'Sentiment', 'KnownAlready']",[],592755988324814848,Low,2018-09-19 16:50:41
"['FirstPartyObservation', 'Sentiment']",[],592656182738837504,Low,2018-09-17 15:56:27
"['FirstPartyObservation', 'Sentiment']",[],592691984147578880,Low,2018-09-18 13:56:42
"['FirstPartyObservation', 'Sentiment']",[],592665152748691456,Low,2018-09-17 16:41:44
"['FirstPartyObservation', 'MultimediaShare', 'Advice']",[],592691451458428928,Low,2018-09-18 13:52:36
"['FirstPartyObservation', 'Sentiment']",[],592657101459169280,Low,2018-09-17 16:03:49
"['FirstPartyObservation', 'Sentiment']",[],592679727766368256,Low,2018-09-17 18:01:08
"['FirstPartyObservation', 'Sentiment']",[],592668786945355776,Low,2018-09-17 17:17:25
"['FirstPartyObservation', 'Sentiment']",[],592680894873399296,Low,2018-09-17 18:09:03
"['FirstPartyObservation', 'Sentiment']",[],592691646816464896,Low,2018-09-18 13:55:17
"['FirstPartyObservation', 'Sentiment']",[],592706073863319552,Low,2018-09-18 15:24:32
"['FirstPartyObservation', 'ContinuingNews', 'Advice', 'Sentiment']",[],592689537492615168,Low,2018-09-18 13:41:50
"['FirstPartyObservation', 'Sentiment']",[],592704805539291136,Low,2018-09-18 15:15:54
"['FirstPartyObservation', 'Sentiment']",[],592735160984051712,Low,2018-09-18 17:06:48
"['FirstPartyObservation', 'Sentiment']",[],592666492648497152,Low,2018-09-17 16:47:09
"['ThirdPartyObservation', 'Sentiment']",[],592707674959122432,Low,2018-09-18 15:40:01
"['FirstPartyObservation', 'Sentiment']",[],592674002600071168,Low,2018-09-17 17:58:43
"['FirstPartyObservation', 'Sentiment']",[],592752051760791552,Low,2018-09-19 16:30:13
"['FirstPartyObservation', 'Advice']",[],592760048000094208,Low,2018-09-19 17:18:11
"['FirstPartyObservation', 'Sentiment']",[],592769772594536448,Low,2018-09-19 17:50:39
"['FirstPartyObservation', 'Sentiment']",[],592750051262337024,Low,2018-09-19 16:19:06
"['FirstPartyObservation', 'Advice']",[],592664721255464960,Low,2018-09-17 16:32:27
"['FirstPartyObservation', 'Sentiment']",[],592665980276473856,Low,2018-09-17 16:44:34
"['FirstPartyObservation', 'Sentiment']",[],592695094047875072,Low,2018-09-18 14:30:44
"['FirstPartyObservation', 'Sentiment']",[],592732867685457920,Low,2018-09-18 16:44:02
"['FirstPartyObservation', 'Sentiment']",[],592710228468203520,Low,2018-09-18 16:10:10
"['FirstPartyObservation', 'Sentiment']",[],592767281865842688,Low,2018-09-19 17:42:33
"['FirstPartyObservation', 'Advice', 'Sentiment']",[],592767956955877376,Low,2018-09-19 17:45:35
"['FirstPartyObservation', 'ContinuingNews']",[],592658677078859776,Low,2018-09-17 16:20:17
"['FirstPartyObservation', 'Advice']",[],592692799734214656,Low,2018-09-18 14:06:48
"['FirstPartyObservation', 'Sentiment']",[],592733518884675584,Low,2018-09-18 16:57:55
"['FirstPartyObservation', 'Sentiment']",[],592749360850608128,Low,2018-09-19 16:12:56
['Irrelevant'],[],592693876009369600,Low,2018-09-18 14:17:04
"['FirstPartyObservation', 'Sentiment']",[],592673980332515328,Low,2018-09-17 17:57:58
"['FirstPartyObservation', 'Sentiment']",[],592741609147609088,Low,2018-09-18 17:43:47
"['FirstPartyObservation', 'Sentiment']",[],592665472019079168,Low,2018-09-17 16:43:23
"['FirstPartyObservation', 'Sentiment']",[],592732280038252544,Low,2018-09-18 16:36:31
"['FirstPartyObservation', 'Sentiment']",[],592685898698993664,Low,2018-09-17 18:58:00
"['FirstPartyObservation', 'Sentiment']",[],592748415181856768,Low,2018-09-19 16:09:55
"['FirstPartyObservation', 'KnownAlready']",[],592731375872188416,Low,2018-09-18 16:31:28
"['FirstPartyObservation', 'Sentiment']",[],592663709669072896,Low,2018-09-17 16:28:31
"['FirstPartyObservation', 'Sentiment']",[],592694335671500800,Low,2018-09-18 14:19:11
"['FirstPartyObservation', 'Sentiment']",[],592736732061290496,Low,2018-09-18 17:17:14
"['FirstPartyObservation', 'Sentiment']",[],592772764563599360,Low,2018-09-19 17:55:26
"['FirstPartyObservation', 'Sentiment']",[],592673435857334272,Low,2018-09-17 17:53:05
"['ThirdPartyObservation', 'Sentiment']",[],592763497676681216,Low,2018-09-19 17:29:09
"['Volunteer', 'MultimediaShare']",[],592732376842805248,Low,2018-09-18 16:37:13
"['FirstPartyObservation', 'ContinuingNews']",[],592674088000364544,Low,2018-09-17 17:59:08
"['FirstPartyObservation', 'Advice']",[],592739821396860928,Low,2018-09-18 17:34:32
"['FirstPartyObservation', 'Sentiment']",[],592752448550350848,Low,2018-09-19 16:32:34
"['FirstPartyObservation', 'Sentiment']",[],592657495027486720,Low,2018-09-17 16:07:43
"['FirstPartyObservation', 'ContinuingNews', 'Sentiment']",[],592680600722644992,Low,2018-09-17 18:08:03
