categories,indicatorTerms,postID,priority,timestamp
"['Donations', 'Hashtags', 'ContinuingNews']",[],592879283594461184,Medium,2018-09-20 19:22:44
"['Factoid', 'Sentiment', 'Discussion', 'Irrelevant']",[],592804507819606016,Low,2018-09-18 17:45:05
"['Hashtags', 'ContinuingNews', 'Discussion']",[],592826055553110016,Medium,2018-09-19 16:44:04
"['MultimediaShare', 'ContinuingNews', 'Discussion']",[],592781365306859520,Low,2018-09-17 19:08:50
"['Factoid', 'Sentiment']",[],592883475923005440,Low,2018-09-20 19:31:23
"['Hashtags', 'Sentiment', 'Irrelevant']",[],592889349752127488,Low,2018-09-20 19:51:09
"['Sentiment', 'Irrelevant']",[],592793467983634432,Low,2018-09-18 16:35:56
"['Sentiment', 'Irrelevant']",[],592902169290022912,Low,2018-09-21 18:00:55
"['InformationWanted', 'MultimediaShare', 'ContinuingNews']",[],592865835477176320,High,2018-09-20 16:54:28
"['Hashtags', 'ContinuingNews']",[],592792693161492480,Low,2018-09-18 16:30:12
"['Factoid', 'Hashtags', 'Sentiment', 'Irrelevant']",[],592776421401042944,Medium,2018-09-17 18:39:07
"['Donations', 'Hashtags', 'KnownAlready']",[],592824616697131008,Low,2018-09-19 16:33:52
"['Sentiment', 'Irrelevant']",[],592834159409766400,Low,2018-09-19 17:36:50
['ContinuingNews'],[],592846436364083200,Low,2018-09-19 18:27:33
"['Sentiment', 'Irrelevant']",[],592790808123854848,Low,2018-09-18 16:19:18
"['Donations', 'MultimediaShare']",[],592860341039722496,Low,2018-09-20 16:20:50
['Irrelevant'],[],592901184018640896,Low,2018-09-21 17:59:25
"['MultimediaShare', 'Sentiment', 'Irrelevant']",[],592776880710881280,Low,2018-09-17 18:41:39
"['ServiceAvailable', 'Factoid', 'Hashtags', 'ContinuingNews']",[],592915634318548992,High,2018-09-21 18:26:37
['Irrelevant'],[],592910521017442304,Low,2018-09-21 18:17:44
['KnownAlready'],[],592809369395421184,Medium,2018-09-18 18:11:02
['Irrelevant'],[],592906356073594880,Low,2018-09-21 18:10:40
['KnownAlready'],[],592863804360368128,Low,2018-09-20 16:45:06
"['ContinuingNews', 'Advice']",[],592793681100447744,Low,2018-09-18 16:37:11
"['FirstPartyObservation', 'MultimediaShare', 'Hashtags', 'ContinuingNews']",[],592792037918912512,Medium,2018-09-18 16:26:02
"['Hashtags', 'Sentiment', 'Irrelevant']",[],592785511116320768,Low,2018-09-17 19:28:25
"['Sentiment', 'Irrelevant']",[],592792967519346688,Low,2018-09-18 16:31:59
"['Sentiment', 'Irrelevant']",[],592872483436568576,Low,2018-09-20 18:51:37
['Irrelevant'],[],592881702336331776,Low,2018-09-20 19:26:38
"['Hashtags', 'Sentiment', 'Irrelevant']",[],592786634405478400,Low,2018-09-18 15:58:20
"['MultimediaShare', 'Hashtags', 'ContinuingNews']",[],592894276071206912,High,2018-09-21 16:42:36
"['Hashtags', 'Irrelevant']",[],592819411922333696,Low,2018-09-19 15:57:20
"['MultimediaShare', 'ContinuingNews']",[],592812619418963968,Low,2018-09-18 18:37:08
"['InformationWanted', 'Hashtags']",[],592862610648891392,Low,2018-09-20 16:37:02
"['Donations', 'Advice']",[],592839206793261056,Low,2018-09-19 17:58:19
"['Hashtags', 'Irrelevant']",[],592921396415733760,Low,2018-09-21 18:37:15
"['Advice', 'Irrelevant']",[],592912357908750336,Low,2018-09-21 18:19:21
"['ThirdPartyObservation', 'ContinuingNews']",[],592803709471629312,Medium,2018-09-18 17:40:59
"['Sentiment', 'Irrelevant']",[],592845706894913536,Low,2018-09-19 18:25:31
"['Sentiment', 'Irrelevant']",[],592878345899094016,Low,2018-09-20 19:09:59
"['Hashtags', 'Irrelevant']",[],592896862794973184,Low,2018-09-21 17:10:16
['Irrelevant'],[],592884982466682880,Low,2018-09-20 19:37:05
"['Hashtags', 'Sentiment', 'Discussion', 'Irrelevant']",[],592812271090462720,Low,2018-09-18 18:26:39
"['Sentiment', 'Irrelevant']",[],592789919413772288,Low,2018-09-18 16:09:29
"['FirstPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],592882836090318848,High,2018-09-20 19:29:48
"['MultimediaShare', 'ServiceAvailable', 'ContinuingNews']",[],592900359410036736,High,2018-09-21 17:57:42
"['Sentiment', 'Irrelevant']",[],592823881410412544,Low,2018-09-19 16:33:03
"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",[],592848044145664000,Medium,2018-09-19 18:37:40
"['Hashtags', 'Sentiment', 'Irrelevant']",[],592811282413309952,Low,2018-09-18 18:21:42
['KnownAlready'],[],592895526514864128,Low,2018-09-21 16:47:18
"['Sentiment', 'Irrelevant']",[],592825627432091648,Low,2018-09-19 16:37:40
"['Hashtags', 'Irrelevant']",[],592914271870267392,Low,2018-09-21 18:23:38
"['MultimediaShare', 'ServiceAvailable', 'Hashtags', 'ContinuingNews']",[],592806932118900736,High,2018-09-18 17:59:02
"['Sentiment', 'Irrelevant']",[],592814774389440512,Low,2018-09-18 18:52:39
"['Sentiment', 'Irrelevant']",[],592820574436597760,Low,2018-09-19 16:13:33
"['Factoid', 'ContinuingNews', 'Sentiment']",[],592894065563271168,Low,2018-09-21 16:41:41
['Irrelevant'],[],592870293691092992,Low,2018-09-20 18:37:16
"['Hashtags', 'Sentiment', 'Irrelevant']",[],592883489923530752,Low,2018-09-20 19:32:11
"['Sentiment', 'Irrelevant']",[],592881558073257984,Low,2018-09-20 19:26:22
"['MultimediaShare', 'Hashtags', 'Sentiment', 'Irrelevant']",[],592782202116636672,Low,2018-09-17 19:19:43
"['MultimediaShare', 'Hashtags']",[],592830399086252032,Low,2018-09-19 17:11:31
['Irrelevant'],[],592832601250988032,Low,2018-09-19 17:16:14
['Irrelevant'],[],592884263239983104,Low,2018-09-20 19:35:41
"['Hashtags', 'Sentiment', 'Irrelevant']",[],592849798941810688,Low,2018-09-19 18:57:48
"['Advice', 'KnownAlready']",[],592779669834981376,Low,2018-09-17 19:01:21
['KnownAlready'],[],592880394338435072,Low,2018-09-20 19:23:58
"['ServiceAvailable', 'ContinuingNews']",[],592834204209131520,High,2018-09-19 17:37:13
"['Hashtags', 'Advice', 'Irrelevant']",[],592847423178985472,Low,2018-09-19 18:32:40
"['Donations', 'MultimediaShare', 'Hashtags', 'ContinuingNews']",[],592888230393061376,Medium,2018-09-20 19:48:53
"['MultimediaShare', 'Hashtags']",[],592899068277448704,Low,2018-09-21 17:18:33
"['Donations', 'Hashtags', 'ContinuingNews', 'Sentiment']",[],592818959801516032,Medium,2018-09-19 15:43:39
"['Sentiment', 'Discussion', 'Irrelevant']",[],592831251561721856,Low,2018-09-19 17:13:33
"['Factoid', 'ContinuingNews']",[],592800087866265600,Low,2018-09-18 17:20:00
['Irrelevant'],[],592880653777133568,Low,2018-09-20 19:25:44
"['MultimediaShare', 'Sentiment']",[],592833374693261312,Low,2018-09-19 17:30:08
"['Sentiment', 'Irrelevant']",[],592793103880302592,Low,2018-09-18 16:33:22
"['Sentiment', 'Irrelevant']",[],592862075996794880,Low,2018-09-20 16:30:30
['ContinuingNews'],[],592801205673394176,Low,2018-09-18 17:28:37
"['Sentiment', 'Irrelevant']",[],592808355443388416,Low,2018-09-18 18:07:03
"['Discussion', 'Irrelevant']",[],592781999145877504,Low,2018-09-17 19:18:54
"['ServiceAvailable', 'ContinuingNews']",[],592813884676911104,High,2018-09-18 18:49:58
"['Hashtags', 'Sentiment', 'Irrelevant']",[],592887396670242816,Low,2018-09-20 19:45:47
"['MultimediaShare', 'Advice']",[],592857027325603840,Medium,2018-09-20 16:09:30
"['MultimediaShare', 'Sentiment', 'Irrelevant']",[],592879197095370752,Low,2018-09-20 19:22:07
"['Sentiment', 'Irrelevant']",[],592819379206754304,Low,2018-09-19 15:55:01
['Irrelevant'],[],592923929565618176,Low,2018-09-21 18:40:26
"['Hashtags', 'Sentiment', 'Irrelevant']",[],592788042932424704,Low,2018-09-18 16:02:43
"['Sentiment', 'Irrelevant']",[],592813207015817216,Low,2018-09-18 18:44:59
"['MultimediaShare', 'ContinuingNews']",[],592807377717567488,Medium,2018-09-18 17:59:28
"['Donations', 'Discussion']",[],592792971780759552,Low,2018-09-18 16:32:57
"['Hashtags', 'Unknown']",[],592858861343735808,Low,2018-09-20 16:12:01
"['Hashtags', 'Discussion']",[],592868342932844544,Low,2018-09-20 18:30:31
"['Hashtags', 'Sentiment', 'Irrelevant']",[],592918200276267008,Low,2018-09-21 18:32:47
"['ServiceAvailable', 'Hashtags', 'ContinuingNews']",[],592808762924244992,High,2018-09-18 18:07:32
"['Sentiment', 'Irrelevant']",[],592904177451454464,Low,2018-09-21 18:04:47
"['Sentiment', 'Irrelevant']",[],592806922740436992,Low,2018-09-18 17:58:30
"['Hashtags', 'Unknown']",[],592886905328508928,Low,2018-09-20 19:44:10
"['Donations', 'ContinuingNews']",[],592810029453017088,Low,2018-09-18 18:15:48
"['Donations', 'Sentiment']",[],592817743377891328,Low,2018-09-18 19:22:06
"['Hashtags', 'Sentiment', 'Irrelevant']",[],592862113837744128,Low,2018-09-20 16:30:40
['Irrelevant'],[],592921228593213440,Low,2018-09-21 18:36:59
"['Weather', 'Hashtags', 'ContinuingNews']",[],592833258196434944,Medium,2018-09-19 17:29:11
"['InformationWanted', 'ContinuingNews']",[],592821301800267776,High,2018-09-19 16:19:40
['Irrelevant'],[],592916738968330240,Low,2018-09-21 18:29:40
"['Hashtags', 'Advice']",[],592792365615718400,Low,2018-09-18 16:27:53
['Unknown'],[],592848366406623232,Low,2018-09-19 18:41:05
['ContinuingNews'],[],592860233917177856,Medium,2018-09-20 16:15:14
"['Sentiment', 'Irrelevant']",[],592778575109103616,Low,2018-09-17 18:53:38
"['Donations', 'Hashtags', 'Sentiment']",[],592871873182064640,Medium,2018-09-20 18:48:06
"['Hashtags', 'Irrelevant']",[],592914207852601344,Low,2018-09-21 18:22:24
"['MultimediaShare', 'Hashtags', 'Sentiment', 'Irrelevant']",[],592777311994392576,Low,2018-09-17 18:44:27
['Advice'],[],592826075564113920,Low,2018-09-19 16:44:36
"['Sentiment', 'Irrelevant']",[],592789109283905536,Low,2018-09-18 16:07:04
"['Sentiment', 'Irrelevant']",[],592836227818217472,Low,2018-09-19 17:46:04
"['Sentiment', 'Irrelevant']",[],592811311488233472,Low,2018-09-18 18:22:02
"['Hashtags', 'Sentiment', 'Irrelevant']",[],592902818677301248,Low,2018-09-21 18:02:08
"['Sentiment', 'Irrelevant']",[],592835114465370112,Low,2018-09-19 17:43:12
"['Hashtags', 'Sentiment', 'Discussion', 'Irrelevant']",[],592839351140261888,Low,2018-09-19 17:59:04
"['Hashtags', 'Irrelevant']",[],592899101110468608,Low,2018-09-21 17:25:39
"['Advice', 'Irrelevant']",[],592849216336171008,Low,2018-09-19 18:56:45
"['Sentiment', 'Irrelevant']",[],592885318950453248,Low,2018-09-20 19:38:10
"['Donations', 'MultimediaShare', 'ContinuingNews']",[],592847847411884032,Low,2018-09-19 18:35:26
['ContinuingNews'],[],592915213495758848,Medium,2018-09-21 18:25:41
"['Donations', 'ContinuingNews', 'Discussion']",[],592835007959474176,Low,2018-09-19 17:41:52
['ContinuingNews'],[],592814306560974848,Low,2018-09-18 18:52:11
"['MultimediaShare', 'Hashtags', 'Sentiment']",[],592814432918568960,Low,2018-09-18 18:52:30
"['Hashtags', 'ContinuingNews']",[],592869578738368512,Low,2018-09-20 18:32:58
['ContinuingNews'],[],592811839232319488,Low,2018-09-18 18:23:02
"['Hashtags', 'Sentiment']",[],592895131570806784,Low,2018-09-21 16:45:29
"['MultimediaShare', 'Hashtags', 'Sentiment', 'Unknown']",[],592781714562383872,Low,2018-09-17 19:10:42
"['Sentiment', 'Irrelevant']",[],592842042100822016,Low,2018-09-19 18:15:19
"['MultimediaShare', 'ContinuingNews']",[],592839034201845760,Medium,2018-09-19 17:57:45
"['Weather', 'ContinuingNews']",[],592843714369814528,Medium,2018-09-19 18:21:29
"['Hashtags', 'ContinuingNews', 'Advice']",[],592828131964256256,Medium,2018-09-19 16:55:55
"['Sentiment', 'Irrelevant']",[],592776196301189120,Low,2018-09-17 18:37:40
"['Donations', 'Hashtags', 'ContinuingNews']",[],592805291412062208,Medium,2018-09-18 17:54:50
['KnownAlready'],[],592907707306369024,Low,2018-09-21 18:13:45
"['Donations', 'Hashtags']",[],592847616846729216,Low,2018-09-19 18:33:41
"['Sentiment', 'Irrelevant']",[],592794849264435200,Low,2018-09-18 16:41:09
"['Sentiment', 'Irrelevant']",[],592906374008479744,Low,2018-09-21 18:10:48
"['MultimediaShare', 'Sentiment', 'Irrelevant']",[],592906126745804800,Low,2018-09-21 18:09:00
"['Hashtags', 'Irrelevant']",[],592864729036644352,Low,2018-09-20 16:50:28
"['ServiceAvailable', 'ContinuingNews', 'Sentiment']",[],592833846590185472,Medium,2018-09-19 17:33:56
['KnownAlready'],[],592881330507141120,Low,2018-09-20 19:25:59
"['Donations', 'ContinuingNews']",[],592893173308993536,Low,2018-09-21 16:37:34
['Unknown'],[],592830439770959872,Low,2018-09-19 17:11:49
"['MultimediaShare', 'Irrelevant']",[],592775933473480704,Low,2018-09-17 18:32:15
['Irrelevant'],[],592878797332082688,Low,2018-09-20 19:14:23
"['Sentiment', 'Discussion', 'Irrelevant']",[],592806225319993344,Low,2018-09-18 17:57:16
"['Hashtags', 'Irrelevant']",[],592930954768953344,Low,2018-09-21 18:45:36
['Irrelevant'],[],592913809372684288,Low,2018-09-21 18:21:51
"['MultimediaShare', 'ContinuingNews']",[],592843442637635584,Medium,2018-09-19 18:20:58
"['MultimediaShare', 'Hashtags', 'Sentiment']",[],592849804570537984,Low,2018-09-20 16:01:10
"['Donations', 'Hashtags', 'ContinuingNews']",[],592808429699358720,Medium,2018-09-18 18:07:14
"['Sentiment', 'Irrelevant']",[],592775807841480704,Low,2018-09-17 18:31:02
"['Sentiment', 'Irrelevant']",[],592849466736119808,Low,2018-09-19 18:57:19
"['Hashtags', 'Irrelevant']",[],592819928249585664,Low,2018-09-19 16:01:22
"['Hashtags', 'Sentiment', 'Irrelevant']",[],592784507700404224,Low,2018-09-17 19:24:33
"['InformationWanted', 'MultimediaShare', 'Factoid', 'ContinuingNews']",[],592835008869605376,Medium,2018-09-19 17:42:37
"['MultimediaShare', 'ContinuingNews']",[],592812918019911680,Medium,2018-09-18 18:42:37
"['MultimediaShare', 'Hashtags', 'ContinuingNews']",[],592872360241438720,Medium,2018-09-20 18:50:49
"['ThirdPartyObservation', 'MultimediaShare', 'Hashtags', 'Sentiment']",[],592899519186100224,High,2018-09-21 17:28:09
"['MultimediaShare', 'Hashtags', 'Sentiment', 'Irrelevant']",[],592802951405637632,Low,2018-09-18 17:37:22
['Irrelevant'],[],592922220197871616,Low,2018-09-21 18:38:08
"['Sentiment', 'Irrelevant']",[],592802726301556736,Low,2018-09-18 17:37:10
"['Sentiment', 'Irrelevant']",[],592793240748892160,Low,2018-09-18 16:33:46
"['Sentiment', 'Irrelevant']",[],592886901402656768,Low,2018-09-20 19:43:41
"['Sentiment', 'Irrelevant']",[],592841896994742272,Low,2018-09-19 18:14:50
['KnownAlready'],[],592863461224357888,Low,2018-09-20 16:40:01
"['MultimediaShare', 'KnownAlready']",[],592792447354335232,Low,2018-09-18 16:29:20
"['Sentiment', 'Discussion', 'Irrelevant']",[],592804244434120704,Low,2018-09-18 17:43:37
"['Discussion', 'Irrelevant']",[],592877374032715776,Low,2018-09-20 19:07:51
"['Sentiment', 'Irrelevant']",[],592910980847382528,Low,2018-09-21 18:17:56
"['Hashtags', 'Irrelevant']",[],592886209103421440,Low,2018-09-20 19:41:43
"['Sentiment', 'Irrelevant']",[],592818310250651648,Low,2018-09-18 19:44:15
"['MultimediaShare', 'Sentiment']",[],592875670583320576,Low,2018-09-20 19:04:01
"['Hashtags', 'Sentiment', 'Irrelevant']",[],592784242851057664,Low,2018-09-17 19:24:07
"['MultimediaShare', 'Hashtags', 'Sentiment']",[],592860425009627136,Low,2018-09-20 16:21:36
"['ServiceAvailable', 'Hashtags']",[],592797021930651648,Medium,2018-09-18 17:12:20
"['MultimediaShare', 'Sentiment', 'Irrelevant']",[],592909741409566720,Low,2018-09-21 18:16:37
"['ContinuingNews', 'Advice']",[],592803817785266176,Low,2018-09-18 17:42:12
"['Sentiment', 'Irrelevant']",[],592872618233040896,Low,2018-09-20 18:52:07
"['MultimediaShare', 'ContinuingNews']",[],592870585828532224,High,2018-09-20 18:38:29
"['Hashtags', 'Sentiment', 'Irrelevant']",[],592842211420680192,Low,2018-09-19 18:16:07
"['Sentiment', 'Irrelevant']",[],592908514810560512,Low,2018-09-21 18:14:44
"['Sentiment', 'Irrelevant']",[],592917166703292416,Low,2018-09-21 18:30:13
"['Donations', 'ContinuingNews']",[],592813841651740672,Low,2018-09-18 18:49:46
"['Hashtags', 'ContinuingNews']",[],592848930532171776,High,2018-09-19 18:45:31
"['Hashtags', 'PastNews', 'ContinuingNews']",[],592805116102746112,Medium,2018-09-18 17:48:35
"['Irrelevant', 'KnownAlready']",[],592783044718768128,Low,2018-09-17 19:20:54
['Irrelevant'],[],592911784954175488,Low,2018-09-21 18:18:24
['KnownAlready'],[],592840672102772736,Low,2018-09-19 18:07:44
"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews', 'Sentiment']",[],592804419001016320,Low,2018-09-18 17:44:22
['Unknown'],[],592858391925620736,Low,2018-09-20 16:11:33
"['MultimediaShare', 'ContinuingNews']",[],592869875317616640,High,2018-09-20 18:35:06
"['Sentiment', 'Irrelevant']",[],592862136545730560,Low,2018-09-20 16:32:46
"['Hashtags', 'ContinuingNews']",[],592794894919434240,Low,2018-09-18 16:42:19
"['Sentiment', 'Irrelevant']",[],592876806497300480,Low,2018-09-20 19:07:08
"['MultimediaShare', 'Advice']",[],592864515261386752,Medium,2018-09-20 16:50:08
"['MultimediaShare', 'Factoid', 'Irrelevant']",[],592806012991713280,Low,2018-09-18 17:56:23
"['Hashtags', 'Advice', 'Irrelevant']",[],592849243834048512,Low,2018-09-19 18:57:01
"['Hashtags', 'Advice']",[],592828720160858112,Low,2018-09-19 16:57:45
"['MultimediaShare', 'Sentiment']",[],592869012444475392,Low,2018-09-20 18:31:37
['ContinuingNews'],[],592842754406883328,Medium,2018-09-19 18:18:19
"['Sentiment', 'Irrelevant']",[],592776680927850496,Low,2018-09-17 18:41:09
"['Factoid', 'ContinuingNews']",[],592769536430120960,Medium,2018-09-17 17:36:13
['Unknown'],[],592804455537614848,Low,2018-09-18 17:44:45
"['ThirdPartyObservation', 'MultimediaShare', 'Hashtags', 'ContinuingNews', 'Discussion']",[],592804205884211200,Medium,2018-09-18 17:43:26
"['Donations', 'Hashtags', 'ContinuingNews']",[],592808048651018240,Low,2018-09-18 18:05:04
"['Hashtags', 'Advice', 'Irrelevant']",[],592847080617566208,Low,2018-09-19 18:32:01
"['Discussion', 'Irrelevant']",[],592790511171280896,Low,2018-09-18 16:12:18
"['Sentiment', 'Irrelevant']",[],592923775517208576,Low,2018-09-21 18:40:05
"['Sentiment', 'Irrelevant']",[],592898405472538624,Low,2018-09-21 17:17:16
"['Donations', 'KnownAlready']",[],592809890353172480,Low,2018-09-18 18:13:57
['Irrelevant'],[],592848123053080576,Low,2018-09-19 18:38:39
"['Sentiment', 'Irrelevant']",[],592817075435008000,Low,2018-09-18 19:20:22
"['Donations', 'MultimediaShare', 'Hashtags', 'ContinuingNews']",[],592827833887653888,Medium,2018-09-19 16:53:58
"['InformationWanted', 'Hashtags', 'ContinuingNews']",[],592931557175906304,High,2018-09-21 18:45:54
"['MultimediaShare', 'Hashtags', 'Sentiment']",[],592849814116773888,Low,2018-09-20 16:01:42
['Irrelevant'],[],592901853395984384,Low,2018-09-21 18:00:14
['Irrelevant'],[],592906765156667392,Low,2018-09-21 18:11:25
['Unknown'],[],592809531450720256,Low,2018-09-18 18:12:21
"['Sentiment', 'Irrelevant']",[],592862785014464512,Low,2018-09-20 16:38:02
"['Sentiment', 'KnownAlready']",[],592825333084205056,Low,2018-09-19 16:35:32
"['Hashtags', 'ContinuingNews']",[],592861512320024576,Low,2018-09-20 16:24:50
"['Sentiment', 'Irrelevant']",[],592860433834446848,Low,2018-09-20 16:21:58
['KnownAlready'],[],592872569470091264,Low,2018-09-20 18:51:44
['Irrelevant'],[],592812536237576192,Low,2018-09-18 18:27:46
"['Hashtags', 'Irrelevant']",[],592897614863011840,Low,2018-09-21 17:15:38
['ContinuingNews'],[],592789671115149312,Medium,2018-09-18 16:08:50
"['Advice', 'Irrelevant']",[],592844956747857920,Low,2018-09-19 18:22:04
['Irrelevant'],[],592890757310189568,Low,2018-09-21 16:23:50
"['MultimediaShare', 'Sentiment', 'Irrelevant']",[],592809461082923008,Low,2018-09-18 18:12:03
['Irrelevant'],[],592915665222180864,Low,2018-09-21 18:26:44
"['Donations', 'MultimediaShare', 'Factoid', 'ContinuingNews']",[],592812995132203008,Medium,2018-09-18 18:44:15
"['MultimediaShare', 'Sentiment', 'Irrelevant']",[],592866867804508160,Low,2018-09-20 17:08:47
"['Sentiment', 'Irrelevant']",[],592868755501355008,Low,2018-09-20 18:31:21
"['Donations', 'MultimediaShare', 'Sentiment']",[],592835219763417088,Low,2018-09-19 17:43:50
"['ThirdPartyObservation', 'ContinuingNews']",[],592836621122285568,Low,2018-09-19 17:47:55
"['MultimediaShare', 'Hashtags', 'ContinuingNews']",[],592864067775246336,Medium,2018-09-20 16:45:58
['Irrelevant'],[],592923464606023680,Low,2018-09-21 18:39:25
"['Sentiment', 'Irrelevant']",[],592923349791088640,Low,2018-09-21 18:39:07
"['Hashtags', 'Sentiment', 'Irrelevant']",[],592917877314846720,Low,2018-09-21 18:31:25
"['Sentiment', 'Irrelevant']",[],592927365925183488,Low,2018-09-21 18:43:11
"['InformationWanted', 'MultimediaShare', 'Hashtags']",[],592877464688406528,Low,2018-09-20 19:08:49
"['Hashtags', 'Sentiment']",[],592869228342018048,Low,2018-09-20 18:31:51
"['Factoid', 'ContinuingNews']",[],592834007672475648,High,2018-09-19 17:35:11
"['Sentiment', 'Irrelevant']",[],592818523895943168,Low,2018-09-18 19:44:36
['Irrelevant'],[],592895353650839552,Low,2018-09-21 16:46:16
"['Sentiment', 'Irrelevant']",[],592883762993704960,Low,2018-09-20 19:33:38
"['Donations', 'Hashtags', 'ContinuingNews']",[],592907107659309056,Low,2018-09-21 18:12:38
"['Hashtags', 'Sentiment', 'Irrelevant']",[],592912437260722176,Low,2018-09-21 18:19:37
"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],592887766335234048,High,2018-09-20 19:47:57
['Irrelevant'],[],592878597603483648,Low,2018-09-20 19:10:53
"['Sentiment', 'Irrelevant']",[],592859977833930752,Low,2018-09-20 16:14:04
"['MultimediaShare', 'Hashtags', 'ContinuingNews']",[],592798429623001088,Medium,2018-09-18 17:15:53
"['MultimediaShare', 'Hashtags', 'ContinuingNews']",[],592813259281006592,High,2018-09-18 18:45:23
['Irrelevant'],[],592928318888026112,Low,2018-09-21 18:43:32
